Year,Month,Day,Hour,Minute,DHI,Clearsky DNI,Clearsky GHI,Clearsky DHI,GHI,DNI
2022,6,3,12,30,0,0,0,0,0,0
2022,6,3,13,0,34,310,66,34,66,310
2022,6,3,13,30,52,506,154,52,154,506
2022,6,3,14,0,67,626,254,67,254,626
2022,6,3,14,30,78,713,359,78,359,713
2022,6,3,15,0,87,773,464,87,464,773
2022,6,3,15,30,94,816,565,94,565,816
2022,6,3,16,0,101,850,662,101,662,850
2022,6,3,16,30,106,874,750,106,750,874
2022,6,3,17,0,113,892,828,113,828,892
2022,6,3,17,30,117,906,895,117,895,906
2022,6,3,18,0,300,910,946,123,803,556
2022,6,3,18,30,328,918,988,125,804,506
2022,6,3,19,0,132,912,1010,132,1010,912
2022,6,3,19,30,132,912,1019,132,1019,912
2022,6,3,20,0,135,905,1011,135,1011,905
2022,6,3,20,30,364,901,992,134,802,459
2022,6,3,21,0,376,889,956,135,766,422
2022,6,3,21,30,133,877,908,133,908,877
2022,6,3,22,0,301,872,850,124,712,494
2022,6,3,22,30,247,853,776,120,702,591
2022,6,3,23,0,112,831,693,112,693,831
2022,6,3,23,30,106,801,602,106,602,801
2022,6,4,0,0,98,761,503,98,503,761
2022,6,4,0,30,89,707,401,89,401,707
2022,6,4,1,0,79,632,298,79,298,632
2022,6,4,1,30,65,524,196,65,196,524
2022,6,4,2,0,48,365,103,48,103,365
2022,6,4,2,30,22,128,30,22,30,128
2022,6,4,3,0,0,0,0,0,0,0
2022,6,4,3,30,0,0,0,0,0,0
2022,6,4,4,0,0,0,0,0,0,0
2022,6,4,4,30,0,0,0,0,0,0
2022,6,4,5,0,0,0,0,0,0,0
2022,6,4,5,30,0,0,0,0,0,0
2022,6,4,6,0,0,0,0,0,0,0
2022,6,4,6,30,0,0,0,0,0,0
2022,6,4,7,0,0,0,0,0,0,0
2022,6,4,7,30,0,0,0,0,0,0
2022,6,4,8,0,0,0,0,0,0,0
2022,6,4,8,30,0,0,0,0,0,0
2022,6,4,9,0,0,0,0,0,0,0
2022,6,4,9,30,0,0,0,0,0,0
2022,6,4,10,0,0,0,0,0,0,0
2022,6,4,10,30,0,0,0,0,0,0
2022,6,4,11,0,0,0,0,0,0,0
2022,6,4,11,30,0,0,0,0,0,0
2022,6,4,12,0,0,0,0,0,0,0
2022,6,4,12,30,0,0,0,0,0,0
2022,6,4,13,0,50,260,62,35,51,12
2022,6,4,13,30,12,450,146,56,12,0
2022,6,4,14,0,71,583,245,71,245,583
2022,6,4,14,30,83,672,348,83,348,672
2022,6,4,15,0,91,736,450,91,450,736
2022,6,4,15,30,99,784,551,99,551,784
2022,6,4,16,0,201,821,647,105,615,626
2022,6,4,16,30,218,846,733,111,679,626
2022,6,4,17,0,220,864,810,116,758,671
2022,6,4,17,30,120,879,876,120,876,879
2022,6,4,18,0,228,909,935,112,866,704
2022,6,4,18,30,230,915,974,114,886,697
2022,6,4,19,0,194,916,998,116,943,779
2022,6,4,19,30,201,916,1008,117,949,770
2022,6,4,20,0,120,909,1001,120,1001,909
2022,6,4,20,30,253,905,982,119,870,647
2022,6,4,21,0,337,873,941,133,752,448
2022,6,4,21,30,130,861,892,130,892,861
2022,6,4,22,0,390,840,830,130,484,113
2022,6,4,22,30,357,819,756,125,480,160
2022,6,4,23,0,306,788,673,122,498,275
2022,6,4,23,30,276,754,583,115,402,203
2022,6,5,0,0,232,702,485,110,359,237
2022,6,5,0,30,206,643,385,100,263,129
2022,6,5,1,0,166,558,282,88,220,155
2022,6,5,1,30,72,449,185,72,185,449
2022,6,5,2,0,75,298,97,51,78,24
2022,6,5,2,30,25,92,28,23,25,1
2022,6,5,3,0,0,0,0,0,0,0
2022,6,5,3,30,0,0,0,0,0,0
2022,6,5,4,0,0,0,0,0,0,0
2022,6,5,4,30,0,0,0,0,0,0
2022,6,5,5,0,0,0,0,0,0,0
2022,6,5,5,30,0,0,0,0,0,0
2022,6,5,6,0,0,0,0,0,0,0
2022,6,5,6,30,0,0,0,0,0,0
2022,6,5,7,0,0,0,0,0,0,0
2022,6,5,7,30,0,0,0,0,0,0
2022,6,5,8,0,0,0,0,0,0,0
2022,6,5,8,30,0,0,0,0,0,0
2022,6,5,9,0,0,0,0,0,0,0
2022,6,5,9,30,0,0,0,0,0,0
2022,6,5,10,0,0,0,0,0,0,0
2022,6,5,10,30,0,0,0,0,0,0
2022,6,5,11,0,0,0,0,0,0,0
2022,6,5,11,30,0,0,0,0,0,0
2022,6,5,12,0,0,0,0,0,0,0
2022,6,5,12,30,0,0,0,0,0,0
2022,6,5,13,0,41,256,62,35,41,4
2022,6,5,13,30,95,444,145,55,144,243
2022,6,5,14,0,137,571,241,70,189,171
2022,6,5,14,30,82,659,342,82,342,659
2022,6,5,15,0,91,726,446,91,446,726
2022,6,5,15,30,99,773,545,99,545,773
2022,6,5,16,0,196,809,640,106,621,644
2022,6,5,16,30,199,839,729,111,705,688
2022,6,5,17,0,203,860,807,116,778,717
2022,6,5,17,30,203,879,876,120,841,742
2022,6,5,18,0,195,910,936,111,889,767
2022,6,5,18,30,189,921,979,113,928,785
2022,6,5,19,0,179,924,1005,115,955,806
2022,6,5,19,30,176,929,1019,116,968,815
2022,6,5,20,0,115,929,1016,115,1016,929
2022,6,5,20,30,114,928,999,114,999,928
2022,6,5,21,0,120,910,962,120,962,910
2022,6,5,21,30,118,900,914,118,914,900
2022,6,5,22,0,115,888,855,115,855,888
2022,6,5,22,30,111,869,782,111,782,869
2022,6,5,23,0,106,845,698,106,698,845
2022,6,5,23,30,101,813,606,101,606,813
2022,6,6,0,0,94,772,507,94,507,772
2022,6,6,0,30,86,718,405,86,405,718
2022,6,6,1,0,75,647,301,75,301,647
2022,6,6,1,30,63,541,199,63,199,541
2022,6,6,2,0,46,390,106,46,106,390
2022,6,6,2,30,23,157,32,23,32,157
2022,6,6,3,0,0,0,0,0,0,0
2022,6,6,3,30,0,0,0,0,0,0
2022,6,6,4,0,0,0,0,0,0,0
2022,6,6,4,30,0,0,0,0,0,0
2022,6,6,5,0,0,0,0,0,0,0
2022,6,6,5,30,0,0,0,0,0,0
2022,6,6,6,0,0,0,0,0,0,0
2022,6,6,6,30,0,0,0,0,0,0
2022,6,6,7,0,0,0,0,0,0,0
2022,6,6,7,30,0,0,0,0,0,0
2022,6,6,8,0,0,0,0,0,0,0
2022,6,6,8,30,0,0,0,0,0,0
2022,6,6,9,0,0,0,0,0,0,0
2022,6,6,9,30,0,0,0,0,0,0
2022,6,6,10,0,0,0,0,0,0,0
2022,6,6,10,30,0,0,0,0,0,0
2022,6,6,11,0,0,0,0,0,0,0
2022,6,6,11,30,0,0,0,0,0,0
2022,6,6,12,0,0,0,0,0,0,0
2022,6,6,12,30,0,0,0,0,0,0
2022,6,6,13,0,34,291,65,34,65,291
2022,6,6,13,30,53,483,150,53,150,483
2022,6,6,14,0,66,607,248,66,248,607
2022,6,6,14,30,77,693,351,77,351,693
2022,6,6,15,0,85,755,454,85,454,755
2022,6,6,15,30,92,802,555,92,555,802
2022,6,6,16,0,98,837,651,98,651,837
2022,6,6,16,30,103,864,739,103,739,864
2022,6,6,17,0,108,884,818,108,818,884
2022,6,6,17,30,111,900,885,111,885,900
2022,6,6,18,0,126,893,935,126,935,893
2022,6,6,18,30,128,902,976,128,976,902
2022,6,6,19,0,130,906,1003,130,1003,906
2022,6,6,19,30,131,908,1014,131,1014,908
2022,6,6,20,0,130,908,1011,130,1011,908
2022,6,6,20,30,130,906,994,130,994,906
2022,6,6,21,0,154,859,949,154,949,859
2022,6,6,21,30,151,847,901,151,901,847
2022,6,6,22,0,149,827,839,149,839,827
2022,6,6,22,30,144,808,768,144,768,808
2022,6,6,23,0,139,778,684,139,684,778
2022,6,6,23,30,131,741,593,131,593,741
2022,6,7,0,0,121,695,494,121,494,695
2022,6,7,0,30,110,633,392,110,392,633
2022,6,7,1,0,96,558,291,96,291,558
2022,6,7,1,30,78,445,191,78,191,445
2022,6,7,2,0,54,291,100,54,100,291
2022,6,7,2,30,24,85,29,24,29,85
2022,6,7,3,0,0,0,0,0,0,0
2022,6,7,3,30,0,0,0,0,0,0
2022,6,7,4,0,0,0,0,0,0,0
2022,6,7,4,30,0,0,0,0,0,0
2022,6,7,5,0,0,0,0,0,0,0
2022,6,7,5,30,0,0,0,0,0,0
2022,6,7,6,0,0,0,0,0,0,0
2022,6,7,6,30,0,0,0,0,0,0
2022,6,7,7,0,0,0,0,0,0,0
2022,6,7,7,30,0,0,0,0,0,0
2022,6,7,8,0,0,0,0,0,0,0
2022,6,7,8,30,0,0,0,0,0,0
2022,6,7,9,0,0,0,0,0,0,0
2022,6,7,9,30,0,0,0,0,0,0
2022,6,7,10,0,0,0,0,0,0,0
2022,6,7,10,30,0,0,0,0,0,0
2022,6,7,11,0,0,0,0,0,0,0
2022,6,7,11,30,0,0,0,0,0,0
2022,6,7,12,0,0,0,0,0,0,0
2022,6,7,12,30,0,0,0,0,0,0
2022,6,7,13,0,37,236,62,37,62,236
2022,6,7,13,30,60,432,147,60,147,432
2022,6,7,14,0,75,568,245,75,245,568
2022,6,7,14,30,88,660,349,88,349,660
2022,6,7,15,0,97,729,454,97,454,729
2022,6,7,15,30,105,779,555,105,555,779
2022,6,7,16,0,111,817,651,111,651,817
2022,6,7,16,30,117,846,739,117,739,846
2022,6,7,17,0,120,870,819,120,819,870
2022,6,7,17,30,124,887,887,124,887,887
2022,6,7,18,0,107,930,949,107,949,930
2022,6,7,18,30,108,938,991,108,991,938
2022,6,7,19,0,110,942,1017,110,1017,942
2022,6,7,19,30,110,944,1029,110,1029,944
2022,6,7,20,0,111,943,1026,111,1026,943
2022,6,7,20,30,110,939,1007,110,1007,939
2022,6,7,21,0,140,886,961,140,961,886
2022,6,7,21,30,137,875,912,137,912,875
2022,6,7,22,0,131,863,852,131,852,863
2022,6,7,22,30,127,840,777,127,777,840
2022,6,7,23,0,119,819,694,119,694,819
2022,6,7,23,30,112,786,602,112,602,786
2022,6,8,0,0,104,745,504,104,504,745
2022,6,8,0,30,95,688,402,95,402,688
2022,6,8,1,0,83,610,298,83,298,610
2022,6,8,1,30,69,503,197,69,197,503
2022,6,8,2,0,50,348,105,50,105,348
2022,6,8,2,30,24,126,32,24,32,126
2022,6,8,3,0,0,0,0,0,0,0
2022,6,8,3,30,0,0,0,0,0,0
2022,6,8,4,0,0,0,0,0,0,0
2022,6,8,4,30,0,0,0,0,0,0
2022,6,8,5,0,0,0,0,0,0,0
2022,6,8,5,30,0,0,0,0,0,0
2022,6,8,6,0,0,0,0,0,0,0
2022,6,8,6,30,0,0,0,0,0,0
2022,6,8,7,0,0,0,0,0,0,0
2022,6,8,7,30,0,0,0,0,0,0
2022,6,8,8,0,0,0,0,0,0,0
2022,6,8,8,30,0,0,0,0,0,0
2022,6,8,9,0,0,0,0,0,0,0
2022,6,8,9,30,0,0,0,0,0,0
2022,6,8,10,0,0,0,0,0,0,0
2022,6,8,10,30,0,0,0,0,0,0
2022,6,8,11,0,0,0,0,0,0,0
2022,6,8,11,30,0,0,0,0,0,0
2022,6,8,12,0,0,0,0,0,0,0
2022,6,8,12,30,0,0,0,0,0,0
2022,6,8,13,0,36,274,65,36,65,274
2022,6,8,13,30,55,468,150,55,150,468
2022,6,8,14,0,70,600,249,70,249,600
2022,6,8,14,30,81,688,353,81,353,688
2022,6,8,15,0,89,753,458,89,458,753
2022,6,8,15,30,97,801,559,97,559,801
2022,6,8,16,0,103,836,656,103,656,836
2022,6,8,16,30,109,863,744,109,744,863
2022,6,8,17,0,114,883,823,114,823,883
2022,6,8,17,30,118,900,891,118,891,900
2022,6,8,18,0,126,902,944,126,944,902
2022,6,8,18,30,129,911,986,129,986,911
2022,6,8,19,0,130,916,1013,130,1013,916
2022,6,8,19,30,131,918,1025,131,1025,918
2022,6,8,20,0,131,917,1022,131,1022,917
2022,6,8,20,30,130,914,1003,130,1003,914
2022,6,8,21,0,127,909,970,127,970,909
2022,6,8,21,30,124,899,922,124,922,899
2022,6,8,22,0,122,882,860,122,860,882
2022,6,8,22,30,118,863,787,118,787,863
2022,6,8,23,0,113,838,703,113,703,838
2022,6,8,23,30,107,806,611,107,611,806
2022,6,9,0,0,100,763,512,100,512,763
2022,6,9,0,30,91,708,409,91,409,708
2022,6,9,1,0,81,636,306,81,306,636
2022,6,9,1,30,112,530,204,67,200,341
2022,6,9,2,0,50,378,110,49,50,2
2022,6,9,2,30,32,147,35,25,32,5
2022,6,9,3,0,0,0,0,0,0,0
2022,6,9,3,30,0,0,0,0,0,0
2022,6,9,4,0,0,0,0,0,0,0
2022,6,9,4,30,0,0,0,0,0,0
2022,6,9,5,0,0,0,0,0,0,0
2022,6,9,5,30,0,0,0,0,0,0
2022,6,9,6,0,0,0,0,0,0,0
2022,6,9,6,30,0,0,0,0,0,0
2022,6,9,7,0,0,0,0,0,0,0
2022,6,9,7,30,0,0,0,0,0,0
2022,6,9,8,0,0,0,0,0,0,0
2022,6,9,8,30,0,0,0,0,0,0
2022,6,9,9,0,0,0,0,0,0,0
2022,6,9,9,30,0,0,0,0,0,0
2022,6,9,10,0,0,0,0,0,0,0
2022,6,9,10,30,0,0,0,0,0,0
2022,6,9,11,0,0,0,0,0,0,0
2022,6,9,11,30,0,0,0,0,0,0
2022,6,9,12,0,0,0,0,0,0,0
2022,6,9,12,30,0,0,0,0,0,0
2022,6,9,13,0,36,265,65,36,65,265
2022,6,9,13,30,57,458,150,57,150,458
2022,6,9,14,0,73,583,248,73,248,583
2022,6,9,14,30,85,673,352,85,352,673
2022,6,9,15,0,97,730,453,97,453,730
2022,6,9,15,30,105,779,555,105,555,779
2022,6,9,16,0,113,812,650,113,650,812
2022,6,9,16,30,119,839,737,119,737,839
2022,6,9,17,0,128,856,815,128,815,856
2022,6,9,17,30,132,873,883,132,883,873
2022,6,9,18,0,115,918,947,115,947,918
2022,6,9,18,30,117,929,992,117,992,929
2022,6,9,19,0,119,933,1019,119,1019,933
2022,6,9,19,30,120,938,1033,120,1033,938
2022,6,9,20,0,117,940,1030,117,1030,940
2022,6,9,20,30,117,939,1014,117,1014,939
2022,6,9,21,0,420,913,974,127,737,342
2022,6,9,21,30,125,906,929,125,929,906
2022,6,9,22,0,118,897,869,118,869,897
2022,6,9,22,30,114,879,796,114,796,879
2022,6,9,23,0,321,860,713,107,507,265
2022,6,9,23,30,101,829,620,101,620,829
2022,6,10,0,0,245,794,522,93,385,259
2022,6,10,0,30,208,741,418,85,292,187
2022,6,10,1,0,158,672,313,74,245,244
2022,6,10,1,30,121,571,210,62,172,199
2022,6,10,2,0,81,423,115,46,91,59
2022,6,10,2,30,33,193,37,24,33,6
2022,6,10,3,0,0,0,0,0,0,0
2022,6,10,3,30,0,0,0,0,0,0
2022,6,10,4,0,0,0,0,0,0,0
2022,6,10,4,30,0,0,0,0,0,0
2022,6,10,5,0,0,0,0,0,0,0
2022,6,10,5,30,0,0,0,0,0,0
2022,6,10,6,0,0,0,0,0,0,0
2022,6,10,6,30,0,0,0,0,0,0
2022,6,10,7,0,0,0,0,0,0,0
2022,6,10,7,30,0,0,0,0,0,0
2022,6,10,8,0,0,0,0,0,0,0
2022,6,10,8,30,0,0,0,0,0,0
2022,6,10,9,0,0,0,0,0,0,0
2022,6,10,9,30,0,0,0,0,0,0
2022,6,10,10,0,0,0,0,0,0,0
2022,6,10,10,30,0,0,0,0,0,0
2022,6,10,11,0,0,0,0,0,0,0
2022,6,10,11,30,0,0,0,0,0,0
2022,6,10,12,0,0,0,0,0,0,0
2022,6,10,12,30,0,0,0,0,0,0
2022,6,10,13,0,34,296,66,34,66,296
2022,6,10,13,30,53,484,151,53,151,484
2022,6,10,14,0,66,611,250,66,250,611
2022,6,10,14,30,77,696,352,77,352,696
2022,6,10,15,0,168,760,456,84,424,524
2022,6,10,15,30,180,806,557,91,531,607
2022,6,10,16,0,190,843,653,96,628,663
2022,6,10,16,30,192,870,742,101,713,707
2022,6,10,17,0,195,892,821,104,787,736
2022,6,10,17,30,193,908,888,108,849,762
2022,6,10,18,0,190,920,944,110,900,783
2022,6,10,18,30,112,928,985,112,985,928
2022,6,10,19,0,113,932,1012,113,1012,932
2022,6,10,19,30,114,934,1024,114,1024,934
2022,6,10,20,0,114,933,1021,114,1021,933
2022,6,10,20,30,113,930,1002,113,1002,930
2022,6,10,21,0,107,930,971,107,971,930
2022,6,10,21,30,105,921,924,105,924,921
2022,6,10,22,0,103,908,863,103,863,908
2022,6,10,22,30,99,891,791,99,791,891
2022,6,10,23,0,95,868,708,95,708,868
2022,6,10,23,30,90,839,616,90,616,839
2022,6,11,0,0,84,801,518,84,518,801
2022,6,11,0,30,77,751,416,77,416,751
2022,6,11,1,0,68,685,312,68,312,685
2022,6,11,1,30,57,588,210,57,210,588
2022,6,11,2,0,44,445,116,44,116,445
2022,6,11,2,30,24,216,38,24,38,216
2022,6,11,3,0,0,0,0,0,0,0
2022,6,11,3,30,0,0,0,0,0,0
2022,6,11,4,0,0,0,0,0,0,0
2022,6,11,4,30,0,0,0,0,0,0
2022,6,11,5,0,0,0,0,0,0,0
2022,6,11,5,30,0,0,0,0,0,0
2022,6,11,6,0,0,0,0,0,0,0
2022,6,11,6,30,0,0,0,0,0,0
2022,6,11,7,0,0,0,0,0,0,0
2022,6,11,7,30,0,0,0,0,0,0
2022,6,11,8,0,0,0,0,0,0,0
2022,6,11,8,30,0,0,0,0,0,0
2022,6,11,9,0,0,0,0,0,0,0
2022,6,11,9,30,0,0,0,0,0,0
2022,6,11,10,0,0,0,0,0,0,0
2022,6,11,10,30,0,0,0,0,0,0
2022,6,11,11,0,0,0,0,0,0,0
2022,6,11,11,30,0,0,0,0,0,0
2022,6,11,12,0,0,0,0,0,0,0
2022,6,11,12,30,0,0,0,0,0,0
2022,6,11,13,0,32,330,68,32,68,330
2022,6,11,13,30,50,511,154,50,154,511
2022,6,11,14,0,63,631,253,63,253,631
2022,6,11,14,30,74,716,357,74,357,716
2022,6,11,15,0,81,780,462,81,462,780
2022,6,11,15,30,87,827,565,87,565,827
2022,6,11,16,0,91,867,664,91,664,867
2022,6,11,16,30,96,893,754,96,754,893
2022,6,11,17,0,98,919,836,98,836,919
2022,6,11,17,30,101,937,907,101,907,937
2022,6,11,18,0,101,951,964,101,964,951
2022,6,11,18,30,103,962,1009,103,1009,962
2022,6,11,19,0,105,967,1037,105,1037,967
2022,6,11,19,30,105,969,1049,105,1049,969
2022,6,11,20,0,105,968,1046,105,1046,968
2022,6,11,20,30,104,965,1027,104,1027,965
2022,6,11,21,0,111,947,990,111,990,947
2022,6,11,21,30,109,938,942,109,942,938
2022,6,11,22,0,107,923,881,107,881,923
2022,6,11,22,30,103,906,807,103,807,906
2022,6,11,23,0,98,885,723,98,723,885
2022,6,11,23,30,93,856,630,93,630,856
2022,6,12,0,0,86,823,533,86,533,823
2022,6,12,0,30,79,773,428,79,428,773
2022,6,12,1,0,69,709,323,69,323,709
2022,6,12,1,30,58,613,218,58,218,613
2022,6,12,2,0,44,476,122,44,122,476
2022,6,12,2,30,24,244,41,24,41,244
2022,6,12,3,0,0,0,0,0,0,0
2022,6,12,3,30,0,0,0,0,0,0
2022,6,12,4,0,0,0,0,0,0,0
2022,6,12,4,30,0,0,0,0,0,0
2022,6,12,5,0,0,0,0,0,0,0
2022,6,12,5,30,0,0,0,0,0,0
2022,6,12,6,0,0,0,0,0,0,0
2022,6,12,6,30,0,0,0,0,0,0
2022,6,12,7,0,0,0,0,0,0,0
2022,6,12,7,30,0,0,0,0,0,0
2022,6,12,8,0,0,0,0,0,0,0
2022,6,12,8,30,0,0,0,0,0,0
2022,6,12,9,0,0,0,0,0,0,0
2022,6,12,9,30,0,0,0,0,0,0
2022,6,12,10,0,0,0,0,0,0,0
2022,6,12,10,30,0,0,0,0,0,0
2022,6,12,11,0,0,0,0,0,0,0
2022,6,12,11,30,0,0,0,0,0,0
2022,6,12,12,0,0,0,0,0,0,0
2022,6,12,12,30,0,0,0,0,0,0
2022,6,12,13,0,31,381,72,31,72,381
2022,6,12,13,30,47,567,162,47,162,567
2022,6,12,14,0,59,683,264,59,264,683
2022,6,12,14,30,68,759,369,68,369,759
2022,6,12,15,0,158,816,475,76,450,596
2022,6,12,15,30,172,859,578,82,554,661
2022,6,12,16,0,184,889,675,88,649,704
2022,6,12,16,30,186,914,765,92,735,746
2022,6,12,17,0,191,929,844,98,810,771
2022,6,12,17,30,193,944,913,101,874,792
2022,6,12,18,0,201,929,960,118,920,793
2022,6,12,18,30,193,941,1006,120,961,816
2022,6,12,19,0,191,946,1033,121,986,824
2022,6,12,19,30,122,948,1046,122,1046,948
2022,6,12,20,0,118,954,1045,118,1045,954
2022,6,12,20,30,117,950,1026,117,1026,950
2022,6,12,21,0,121,941,995,121,995,941
2022,6,12,21,30,118,931,946,118,946,931
2022,6,12,22,0,114,919,885,114,885,919
2022,6,12,22,30,110,905,814,110,814,905
2022,6,12,23,0,107,878,729,107,729,878
2022,6,12,23,30,101,848,635,101,635,848
2022,6,13,0,0,96,805,534,96,534,805
2022,6,13,0,30,88,753,428,88,428,753
2022,6,13,1,0,78,677,321,78,321,677
2022,6,13,1,30,66,577,217,66,217,577
2022,6,13,2,0,49,420,119,49,119,420
2022,6,13,2,30,26,198,40,26,40,198
2022,6,13,3,0,0,0,0,0,0,0
2022,6,13,3,30,0,0,0,0,0,0
2022,6,13,4,0,0,0,0,0,0,0
2022,6,13,4,30,0,0,0,0,0,0
2022,6,13,5,0,0,0,0,0,0,0
2022,6,13,5,30,0,0,0,0,0,0
2022,6,13,6,0,0,0,0,0,0,0
2022,6,13,6,30,0,0,0,0,0,0
2022,6,13,7,0,0,0,0,0,0,0
2022,6,13,7,30,0,0,0,0,0,0
2022,6,13,8,0,0,0,0,0,0,0
2022,6,13,8,30,0,0,0,0,0,0
2022,6,13,9,0,0,0,0,0,0,0
2022,6,13,9,30,0,0,0,0,0,0
2022,6,13,10,0,0,0,0,0,0,0
2022,6,13,10,30,0,0,0,0,0,0
2022,6,13,11,0,0,0,0,0,0,0
2022,6,13,11,30,0,0,0,0,0,0
2022,6,13,12,0,0,0,0,0,0,0
2022,6,13,12,30,0,0,0,0,0,0
2022,6,13,13,0,31,364,70,31,70,364
2022,6,13,13,30,47,547,158,47,158,547
2022,6,13,14,0,59,659,257,59,257,659
2022,6,13,14,30,69,739,361,69,361,739
2022,6,13,15,0,79,788,464,79,464,788
2022,6,13,15,30,86,831,566,86,566,831
2022,6,13,16,0,188,856,660,95,638,682
2022,6,13,16,30,191,882,749,100,721,721
2022,6,13,17,0,198,898,829,108,797,746
2022,6,13,17,30,203,914,897,111,859,762
2022,6,13,18,0,209,913,950,122,909,772
2022,6,13,18,30,198,925,995,124,950,798
2022,6,13,19,0,191,934,1024,123,976,814
2022,6,13,19,30,124,939,1039,124,1039,939
2022,6,13,20,0,121,942,1037,121,1037,942
2022,6,13,20,30,120,939,1019,120,1019,939
2022,6,13,21,0,142,898,977,142,977,898
2022,6,13,21,30,139,888,929,139,929,888
2022,6,13,22,0,135,876,871,135,871,876
2022,6,13,22,30,131,857,798,131,798,857
2022,6,13,23,0,121,839,716,121,716,839
2022,6,13,23,30,115,810,625,115,625,810
2022,6,14,0,0,102,783,528,102,528,783
2022,6,14,0,30,93,729,424,93,424,729
2022,6,14,1,0,79,671,320,79,320,671
2022,6,14,1,30,67,570,217,67,217,570
2022,6,14,2,0,49,437,122,49,122,437
2022,6,14,2,30,26,207,41,26,41,207
2022,6,14,3,0,0,0,0,0,0,0
2022,6,14,3,30,0,0,0,0,0,0
2022,6,14,4,0,0,0,0,0,0,0
2022,6,14,4,30,0,0,0,0,0,0
2022,6,14,5,0,0,0,0,0,0,0
2022,6,14,5,30,0,0,0,0,0,0
2022,6,14,6,0,0,0,0,0,0,0
2022,6,14,6,30,0,0,0,0,0,0
2022,6,14,7,0,0,0,0,0,0,0
2022,6,14,7,30,0,0,0,0,0,0
2022,6,14,8,0,0,0,0,0,0,0
2022,6,14,8,30,0,0,0,0,0,0
2022,6,14,9,0,0,0,0,0,0,0
2022,6,14,9,30,0,0,0,0,0,0
2022,6,14,10,0,0,0,0,0,0,0
2022,6,14,10,30,0,0,0,0,0,0
2022,6,14,11,0,0,0,0,0,0,0
2022,6,14,11,30,0,0,0,0,0,0
2022,6,14,12,0,0,0,0,0,0,0
2022,6,14,12,30,0,0,0,0,0,0
2022,6,14,13,0,34,343,71,34,71,343
2022,6,14,13,30,52,538,161,52,161,538
2022,6,14,14,0,65,656,262,65,262,656
2022,6,14,14,30,75,740,368,75,368,740
2022,6,14,15,0,84,801,474,84,474,801
2022,6,14,15,30,90,845,578,90,578,845
2022,6,14,16,0,187,882,677,95,657,711
2022,6,14,16,30,100,908,768,100,768,908
2022,6,14,17,0,101,933,850,101,850,933
2022,6,14,17,30,104,948,920,104,920,948
2022,6,14,18,0,105,958,973,105,973,958
2022,6,14,18,30,107,966,1016,107,1016,966
2022,6,14,19,0,107,973,1045,107,1045,973
2022,6,14,19,30,107,975,1057,107,1057,975
2022,6,14,20,0,106,976,1055,106,1055,976
2022,6,14,20,30,105,973,1037,105,1037,973
2022,6,14,21,0,117,946,997,117,997,946
2022,6,14,21,30,115,941,953,115,953,941
2022,6,14,22,0,112,928,892,112,892,928
2022,6,14,22,30,109,911,818,109,818,911
2022,6,14,23,0,103,889,734,103,734,889
2022,6,14,23,30,98,860,640,98,640,860
2022,6,15,0,0,90,826,540,90,540,826
2022,6,15,0,30,83,775,435,83,435,775
2022,6,15,1,0,72,712,329,72,329,712
2022,6,15,1,30,61,615,223,61,223,615
2022,6,15,2,0,46,475,126,46,126,475
2022,6,15,2,30,26,246,44,26,44,246
2022,6,15,3,0,0,0,0,0,0,0
2022,6,15,3,30,0,0,0,0,0,0
2022,6,15,4,0,0,0,0,0,0,0
2022,6,15,4,30,0,0,0,0,0,0
2022,6,15,5,0,0,0,0,0,0,0
2022,6,15,5,30,0,0,0,0,0,0
2022,6,15,6,0,0,0,0,0,0,0
2022,6,15,6,30,0,0,0,0,0,0
2022,6,15,7,0,0,0,0,0,0,0
2022,6,15,7,30,0,0,0,0,0,0
2022,6,15,8,0,0,0,0,0,0,0
2022,6,15,8,30,0,0,0,0,0,0
2022,6,15,9,0,0,0,0,0,0,0
2022,6,15,9,30,0,0,0,0,0,0
2022,6,15,10,0,0,0,0,0,0,0
2022,6,15,10,30,0,0,0,0,0,0
2022,6,15,11,0,0,0,0,0,0,0
2022,6,15,11,30,0,0,0,0,0,0
2022,6,15,12,0,0,0,0,0,0,0
2022,6,15,12,30,0,0,0,0,0,0
2022,6,15,13,0,33,369,72,33,72,369
2022,6,15,13,30,49,560,163,49,163,560
2022,6,15,14,0,62,680,265,62,265,680
2022,6,15,14,30,71,761,372,71,372,761
2022,6,15,15,0,79,820,479,79,479,820
2022,6,15,15,30,176,863,583,85,555,656
2022,6,15,16,0,192,896,682,91,648,691
2022,6,15,16,30,192,921,773,95,739,744
2022,6,15,17,0,195,941,854,99,817,775
2022,6,15,17,30,201,956,924,102,881,791
2022,6,15,18,0,212,950,976,115,932,794
2022,6,15,18,30,200,958,1019,117,971,819
2022,6,15,19,0,195,966,1048,116,997,832
2022,6,15,19,30,193,968,1061,117,1010,837
2022,6,15,20,0,115,970,1058,115,1058,970
2022,6,15,20,30,114,967,1040,114,1040,967
2022,6,15,21,0,113,960,1006,113,1006,960
2022,6,15,21,30,111,950,958,111,958,950
2022,6,15,22,0,107,939,897,107,897,939
2022,6,15,22,30,104,922,823,104,823,922
2022,6,15,23,0,99,902,739,99,739,902
2022,6,15,23,30,94,879,649,94,649,879
2022,6,16,0,0,87,843,548,87,548,843
2022,6,16,0,30,80,795,442,80,442,795
2022,6,16,1,0,71,730,335,71,335,730
