,datetime,OPR_DT,OPR_HR,MW
31342,2022-04-20 16:00:00-07:00,2022-04-20,17,44.09942
31337,2022-04-20 17:00:00-07:00,2022-04-20,18,63.46193
31328,2022-04-20 18:00:00-07:00,2022-04-20,19,95.70753
31334,2022-04-20 19:00:00-07:00,2022-04-20,20,123.17443
31323,2022-04-20 20:00:00-07:00,2022-04-20,21,109.34624
31333,2022-04-20 21:00:00-07:00,2022-04-20,22,103.05267
31331,2022-04-20 22:00:00-07:00,2022-04-20,23,90.1716
31340,2022-04-20 23:00:00-07:00,2022-04-20,24,76.45379
31452,2022-04-21 00:00:00-07:00,2022-04-21,1,70.08473
31447,2022-04-21 01:00:00-07:00,2022-04-21,2,65.80268
31441,2022-04-21 02:00:00-07:00,2022-04-21,3,63.55792
31442,2022-04-21 03:00:00-07:00,2022-04-21,4,63.5836
31448,2022-04-21 04:00:00-07:00,2022-04-21,5,65.66635
31453,2022-04-21 05:00:00-07:00,2022-04-21,6,82.06181
31454,2022-04-21 06:00:00-07:00,2022-04-21,7,94.20579
31450,2022-04-21 07:00:00-07:00,2022-04-21,8,68.86455
31457,2022-04-21 08:00:00-07:00,2022-04-21,9,50.53491
31440,2022-04-21 09:00:00-07:00,2022-04-21,10,44.02665
31444,2022-04-21 10:00:00-07:00,2022-04-21,11,38.46757
31463,2022-04-21 11:00:00-07:00,2022-04-21,12,38.9738
31458,2022-04-21 12:00:00-07:00,2022-04-21,13,38.3111
31451,2022-04-21 13:00:00-07:00,2022-04-21,14,38.73278
31461,2022-04-21 14:00:00-07:00,2022-04-21,15,39.95007
31446,2022-04-21 15:00:00-07:00,2022-04-21,16,44.32032
31462,2022-04-21 16:00:00-07:00,2022-04-21,17,47.0164
31459,2022-04-21 17:00:00-07:00,2022-04-21,18,69.73833
31443,2022-04-21 18:00:00-07:00,2022-04-21,19,93.73457
31445,2022-04-21 19:00:00-07:00,2022-04-21,20,114.85352
31449,2022-04-21 20:00:00-07:00,2022-04-21,21,109.21686
31455,2022-04-21 21:00:00-07:00,2022-04-21,22,101.33944
31460,2022-04-21 22:00:00-07:00,2022-04-21,23,85.65326
31456,2022-04-21 23:00:00-07:00,2022-04-21,24,83.24999
31570,2022-04-22 00:00:00-07:00,2022-04-22,1,68.11933
31567,2022-04-22 01:00:00-07:00,2022-04-22,2,65.27155
31560,2022-04-22 02:00:00-07:00,2022-04-22,3,62.35478
31574,2022-04-22 03:00:00-07:00,2022-04-22,4,60.41196
31561,2022-04-22 04:00:00-07:00,2022-04-22,5,62.62028
31581,2022-04-22 05:00:00-07:00,2022-04-22,6,67.96654
31571,2022-04-22 06:00:00-07:00,2022-04-22,7,83.27158
31579,2022-04-22 07:00:00-07:00,2022-04-22,8,62.33517
31564,2022-04-22 08:00:00-07:00,2022-04-22,9,51.90856
31580,2022-04-22 09:00:00-07:00,2022-04-22,10,39.15084
31565,2022-04-22 10:00:00-07:00,2022-04-22,11,29.41181
31576,2022-04-22 11:00:00-07:00,2022-04-22,12,31.22209
31577,2022-04-22 12:00:00-07:00,2022-04-22,13,27.51206
31583,2022-04-22 13:00:00-07:00,2022-04-22,14,26.75048
31573,2022-04-22 14:00:00-07:00,2022-04-22,15,24.5625
31568,2022-04-22 15:00:00-07:00,2022-04-22,16,27.44591
31566,2022-04-22 16:00:00-07:00,2022-04-22,17,33.23104
31569,2022-04-22 17:00:00-07:00,2022-04-22,18,52.88367
31572,2022-04-22 18:00:00-07:00,2022-04-22,19,74.04886
31575,2022-04-22 19:00:00-07:00,2022-04-22,20,93.53
31578,2022-04-22 20:00:00-07:00,2022-04-22,21,92.51679
31582,2022-04-22 21:00:00-07:00,2022-04-22,22,86.09732
31562,2022-04-22 22:00:00-07:00,2022-04-22,23,77.60815
31563,2022-04-22 23:00:00-07:00,2022-04-22,24,75.62861
31697,2022-04-23 00:00:00-07:00,2022-04-23,1,64.42158
31685,2022-04-23 01:00:00-07:00,2022-04-23,2,61.3182
31696,2022-04-23 02:00:00-07:00,2022-04-23,3,60.43524
31694,2022-04-23 03:00:00-07:00,2022-04-23,4,61.38917
31702,2022-04-23 04:00:00-07:00,2022-04-23,5,63.12724
31688,2022-04-23 05:00:00-07:00,2022-04-23,6,71.20916
31703,2022-04-23 06:00:00-07:00,2022-04-23,7,75.3003
31698,2022-04-23 07:00:00-07:00,2022-04-23,8,55.40877
31692,2022-04-23 08:00:00-07:00,2022-04-23,9,25.36006
31691,2022-04-23 09:00:00-07:00,2022-04-23,10,14.20358
31695,2022-04-23 10:00:00-07:00,2022-04-23,11,6.43949
31690,2022-04-23 11:00:00-07:00,2022-04-23,12,5.16919
31689,2022-04-23 12:00:00-07:00,2022-04-23,13,3.31502
31680,2022-04-23 13:00:00-07:00,2022-04-23,14,1.4563
31683,2022-04-23 14:00:00-07:00,2022-04-23,15,1.90821
31682,2022-04-23 15:00:00-07:00,2022-04-23,16,6.58576
31686,2022-04-23 16:00:00-07:00,2022-04-23,17,9.72664
31681,2022-04-23 17:00:00-07:00,2022-04-23,18,32.02389
31701,2022-04-23 18:00:00-07:00,2022-04-23,19,73.49681
31700,2022-04-23 19:00:00-07:00,2022-04-23,20,92.0349
31699,2022-04-23 20:00:00-07:00,2022-04-23,21,90.65343
31693,2022-04-23 21:00:00-07:00,2022-04-23,22,86.46627
31687,2022-04-23 22:00:00-07:00,2022-04-23,23,76.57282
31684,2022-04-23 23:00:00-07:00,2022-04-23,24,74.22261
31813,2022-04-24 00:00:00-07:00,2022-04-24,1,76.21055
31822,2022-04-24 01:00:00-07:00,2022-04-24,2,74.2159
31818,2022-04-24 02:00:00-07:00,2022-04-24,3,72.05834
31803,2022-04-24 03:00:00-07:00,2022-04-24,4,74.16188
31820,2022-04-24 04:00:00-07:00,2022-04-24,5,76.62627
31801,2022-04-24 05:00:00-07:00,2022-04-24,6,76.60847
31815,2022-04-24 06:00:00-07:00,2022-04-24,7,73.78322
31811,2022-04-24 07:00:00-07:00,2022-04-24,8,43.31575
31800,2022-04-24 08:00:00-07:00,2022-04-24,9,10.43085
31805,2022-04-24 09:00:00-07:00,2022-04-24,10,1.79986
31806,2022-04-24 10:00:00-07:00,2022-04-24,11,1.22191
31823,2022-04-24 11:00:00-07:00,2022-04-24,12,3.36046
31807,2022-04-24 12:00:00-07:00,2022-04-24,13,3.11522
31808,2022-04-24 13:00:00-07:00,2022-04-24,14,3.00681
31821,2022-04-24 14:00:00-07:00,2022-04-24,15,8.16534
31802,2022-04-24 15:00:00-07:00,2022-04-24,16,14.1989
31812,2022-04-24 16:00:00-07:00,2022-04-24,17,24.66753
31817,2022-04-24 17:00:00-07:00,2022-04-24,18,56.19602
31819,2022-04-24 18:00:00-07:00,2022-04-24,19,95.90925
31809,2022-04-24 19:00:00-07:00,2022-04-24,20,116.82007
31804,2022-04-24 20:00:00-07:00,2022-04-24,21,107.25579
31816,2022-04-24 21:00:00-07:00,2022-04-24,22,98.51495
31814,2022-04-24 22:00:00-07:00,2022-04-24,23,86.76963
31810,2022-04-24 23:00:00-07:00,2022-04-24,24,76.75586
31940,2022-04-25 00:00:00-07:00,2022-04-25,1,74.0146
31934,2022-04-25 01:00:00-07:00,2022-04-25,2,69.19384
31935,2022-04-25 02:00:00-07:00,2022-04-25,3,67.21262
31926,2022-04-25 03:00:00-07:00,2022-04-25,4,67.39572
31941,2022-04-25 04:00:00-07:00,2022-04-25,5,72.98099
31922,2022-04-25 05:00:00-07:00,2022-04-25,6,87.89972
31942,2022-04-25 06:00:00-07:00,2022-04-25,7,99.73523
31927,2022-04-25 07:00:00-07:00,2022-04-25,8,72.94504
31938,2022-04-25 08:00:00-07:00,2022-04-25,9,59.75486
31937,2022-04-25 09:00:00-07:00,2022-04-25,10,52.23231
31943,2022-04-25 10:00:00-07:00,2022-04-25,11,51.59051
31930,2022-04-25 11:00:00-07:00,2022-04-25,12,53.87674
31932,2022-04-25 12:00:00-07:00,2022-04-25,13,54.64794
31939,2022-04-25 13:00:00-07:00,2022-04-25,14,57.18685
31931,2022-04-25 14:00:00-07:00,2022-04-25,15,59.76625
31924,2022-04-25 15:00:00-07:00,2022-04-25,16,65.68741
31928,2022-04-25 16:00:00-07:00,2022-04-25,17,72.44211
31925,2022-04-25 17:00:00-07:00,2022-04-25,18,86.91504
31929,2022-04-25 18:00:00-07:00,2022-04-25,19,114.60946
31933,2022-04-25 19:00:00-07:00,2022-04-25,20,140.24702
31923,2022-04-25 20:00:00-07:00,2022-04-25,21,123.30678
31921,2022-04-25 21:00:00-07:00,2022-04-25,22,112.28015
31920,2022-04-25 22:00:00-07:00,2022-04-25,23,96.50122
31936,2022-04-25 23:00:00-07:00,2022-04-25,24,83.55696
32047,2022-04-26 00:00:00-07:00,2022-04-26,1,81.77453
32062,2022-04-26 01:00:00-07:00,2022-04-26,2,73.87575
32040,2022-04-26 02:00:00-07:00,2022-04-26,3,69.99377
32063,2022-04-26 03:00:00-07:00,2022-04-26,4,70.16112
32052,2022-04-26 04:00:00-07:00,2022-04-26,5,73.28502
32056,2022-04-26 05:00:00-07:00,2022-04-26,6,82.08062
32045,2022-04-26 06:00:00-07:00,2022-04-26,7,91.46077
32054,2022-04-26 07:00:00-07:00,2022-04-26,8,73.9589
32046,2022-04-26 08:00:00-07:00,2022-04-26,9,60.35483
32048,2022-04-26 09:00:00-07:00,2022-04-26,10,55.25794
32057,2022-04-26 10:00:00-07:00,2022-04-26,11,51.55218
32058,2022-04-26 11:00:00-07:00,2022-04-26,12,53.97758
32049,2022-04-26 12:00:00-07:00,2022-04-26,13,54.31601
32050,2022-04-26 13:00:00-07:00,2022-04-26,14,54.25244
32061,2022-04-26 14:00:00-07:00,2022-04-26,15,55.80034
32043,2022-04-26 15:00:00-07:00,2022-04-26,16,59.33614
32041,2022-04-26 16:00:00-07:00,2022-04-26,17,65.57488
32055,2022-04-26 17:00:00-07:00,2022-04-26,18,82.32715
32059,2022-04-26 18:00:00-07:00,2022-04-26,19,104.07453
32060,2022-04-26 19:00:00-07:00,2022-04-26,20,116.70105
32051,2022-04-26 20:00:00-07:00,2022-04-26,21,110.86701
32044,2022-04-26 21:00:00-07:00,2022-04-26,22,103.00545
32053,2022-04-26 22:00:00-07:00,2022-04-26,23,85.57426
32042,2022-04-26 23:00:00-07:00,2022-04-26,24,81.62446
32179,2022-04-27 00:00:00-07:00,2022-04-27,1,73.3
32165,2022-04-27 01:00:00-07:00,2022-04-27,2,67.72609
32170,2022-04-27 02:00:00-07:00,2022-04-27,3,62.93396
32178,2022-04-27 03:00:00-07:00,2022-04-27,4,62.24706
32172,2022-04-27 04:00:00-07:00,2022-04-27,5,65.26041
32183,2022-04-27 05:00:00-07:00,2022-04-27,6,75.41537
32168,2022-04-27 06:00:00-07:00,2022-04-27,7,89.90851
32171,2022-04-27 07:00:00-07:00,2022-04-27,8,67.31486
32175,2022-04-27 08:00:00-07:00,2022-04-27,9,48.17844
32180,2022-04-27 09:00:00-07:00,2022-04-27,10,35.5589
32174,2022-04-27 10:00:00-07:00,2022-04-27,11,30.48167
32163,2022-04-27 11:00:00-07:00,2022-04-27,12,30.23801
32173,2022-04-27 12:00:00-07:00,2022-04-27,13,28.98922
32169,2022-04-27 13:00:00-07:00,2022-04-27,14,29.525
32162,2022-04-27 14:00:00-07:00,2022-04-27,15,31.04033
32160,2022-04-27 15:00:00-07:00,2022-04-27,16,35.86192
32161,2022-04-27 16:00:00-07:00,2022-04-27,17,48.57903
32166,2022-04-27 17:00:00-07:00,2022-04-27,18,62.45816
32182,2022-04-27 18:00:00-07:00,2022-04-27,19,92.17378
32177,2022-04-27 19:00:00-07:00,2022-04-27,20,111.91727
32164,2022-04-27 20:00:00-07:00,2022-04-27,21,112.60146
32181,2022-04-27 21:00:00-07:00,2022-04-27,22,99.90535
32167,2022-04-27 22:00:00-07:00,2022-04-27,23,85.15529
32176,2022-04-27 23:00:00-07:00,2022-04-27,24,83.23
32298,2022-04-28 00:00:00-07:00,2022-04-28,1,68.06345
32286,2022-04-28 01:00:00-07:00,2022-04-28,2,66.73646
32294,2022-04-28 02:00:00-07:00,2022-04-28,3,63.58337
32295,2022-04-28 03:00:00-07:00,2022-04-28,4,62.93102
32288,2022-04-28 04:00:00-07:00,2022-04-28,5,66.75784
32280,2022-04-28 05:00:00-07:00,2022-04-28,6,78.17984
32300,2022-04-28 06:00:00-07:00,2022-04-28,7,85.83652
32303,2022-04-28 07:00:00-07:00,2022-04-28,8,68.03642
32283,2022-04-28 08:00:00-07:00,2022-04-28,9,36.59617
32291,2022-04-28 09:00:00-07:00,2022-04-28,10,17.88883
32284,2022-04-28 10:00:00-07:00,2022-04-28,11,13.8735
32285,2022-04-28 11:00:00-07:00,2022-04-28,12,11.43919
32296,2022-04-28 12:00:00-07:00,2022-04-28,13,13.67
32297,2022-04-28 13:00:00-07:00,2022-04-28,14,13.14073
32289,2022-04-28 14:00:00-07:00,2022-04-28,15,16.63695
32299,2022-04-28 15:00:00-07:00,2022-04-28,16,21.80389
32290,2022-04-28 16:00:00-07:00,2022-04-28,17,27.14942
32292,2022-04-28 17:00:00-07:00,2022-04-28,18,44.99003
32293,2022-04-28 18:00:00-07:00,2022-04-28,19,76.83
32287,2022-04-28 19:00:00-07:00,2022-04-28,20,100.01074
32301,2022-04-28 20:00:00-07:00,2022-04-28,21,102.25611
32302,2022-04-28 21:00:00-07:00,2022-04-28,22,89.69864
32281,2022-04-28 22:00:00-07:00,2022-04-28,23,79.51665
32282,2022-04-28 23:00:00-07:00,2022-04-28,24,75.0
32411,2022-04-29 00:00:00-07:00,2022-04-29,1,67.44
32404,2022-04-29 01:00:00-07:00,2022-04-29,2,63.35994
32416,2022-04-29 02:00:00-07:00,2022-04-29,3,62.87544
32414,2022-04-29 03:00:00-07:00,2022-04-29,4,65.81912
32412,2022-04-29 04:00:00-07:00,2022-04-29,5,73.77
32401,2022-04-29 05:00:00-07:00,2022-04-29,6,82.54928
32405,2022-04-29 06:00:00-07:00,2022-04-29,7,91.59085
32415,2022-04-29 07:00:00-07:00,2022-04-29,8,69.01107
32420,2022-04-29 08:00:00-07:00,2022-04-29,9,53.45951
32409,2022-04-29 09:00:00-07:00,2022-04-29,10,37.86762
32421,2022-04-29 10:00:00-07:00,2022-04-29,11,31.20237
32410,2022-04-29 11:00:00-07:00,2022-04-29,12,27.08621
32406,2022-04-29 12:00:00-07:00,2022-04-29,13,28.19127
32413,2022-04-29 13:00:00-07:00,2022-04-29,14,28.38275
32423,2022-04-29 14:00:00-07:00,2022-04-29,15,32.05627
32407,2022-04-29 15:00:00-07:00,2022-04-29,16,35.56275
32402,2022-04-29 16:00:00-07:00,2022-04-29,17,38.01361
32400,2022-04-29 17:00:00-07:00,2022-04-29,18,61.81982
32403,2022-04-29 18:00:00-07:00,2022-04-29,19,92.51579
32422,2022-04-29 19:00:00-07:00,2022-04-29,20,113.29889
32418,2022-04-29 20:00:00-07:00,2022-04-29,21,104.5291
32419,2022-04-29 21:00:00-07:00,2022-04-29,22,98.78731
32417,2022-04-29 22:00:00-07:00,2022-04-29,23,85.18217
32408,2022-04-29 23:00:00-07:00,2022-04-29,24,77.3416
32522,2022-04-30 00:00:00-07:00,2022-04-30,1,73.54654
32543,2022-04-30 01:00:00-07:00,2022-04-30,2,70.88361
32529,2022-04-30 02:00:00-07:00,2022-04-30,3,66.1804
32521,2022-04-30 03:00:00-07:00,2022-04-30,4,66.24756
32536,2022-04-30 04:00:00-07:00,2022-04-30,5,67.48539
32535,2022-04-30 05:00:00-07:00,2022-04-30,6,72.78886
32527,2022-04-30 06:00:00-07:00,2022-04-30,7,73.03528
32520,2022-04-30 07:00:00-07:00,2022-04-30,8,55.72368
32542,2022-04-30 08:00:00-07:00,2022-04-30,9,21.40345
32539,2022-04-30 09:00:00-07:00,2022-04-30,10,12.76031
32540,2022-04-30 10:00:00-07:00,2022-04-30,11,7.24962
32532,2022-04-30 11:00:00-07:00,2022-04-30,12,5.55737
32523,2022-04-30 12:00:00-07:00,2022-04-30,13,4.97743
32534,2022-04-30 13:00:00-07:00,2022-04-30,14,3.62664
32526,2022-04-30 14:00:00-07:00,2022-04-30,15,3.85141
32528,2022-04-30 15:00:00-07:00,2022-04-30,16,5.13305
32533,2022-04-30 16:00:00-07:00,2022-04-30,17,10.91274
32538,2022-04-30 17:00:00-07:00,2022-04-30,18,34.22386
32537,2022-04-30 18:00:00-07:00,2022-04-30,19,79.09713
32525,2022-04-30 19:00:00-07:00,2022-04-30,20,93.99312
32531,2022-04-30 20:00:00-07:00,2022-04-30,21,97.12787
32541,2022-04-30 21:00:00-07:00,2022-04-30,22,86.15262
32530,2022-04-30 22:00:00-07:00,2022-04-30,23,77.92118
32524,2022-04-30 23:00:00-07:00,2022-04-30,24,69.5
40093,2022-05-01 00:00:00-07:00,2022-05-01,1,68.88
40103,2022-05-01 01:00:00-07:00,2022-05-01,2,66.63
40094,2022-05-01 02:00:00-07:00,2022-05-01,3,62.97845
40101,2022-05-01 03:00:00-07:00,2022-05-01,4,66.78
40102,2022-05-01 04:00:00-07:00,2022-05-01,5,65.77
40082,2022-05-01 05:00:00-07:00,2022-05-01,6,66.25095
40083,2022-05-01 06:00:00-07:00,2022-05-01,7,62.87596
40081,2022-05-01 07:00:00-07:00,2022-05-01,8,32.58852
40098,2022-05-01 08:00:00-07:00,2022-05-01,9,3.70911
40084,2022-05-01 09:00:00-07:00,2022-05-01,10,1.94979
40096,2022-05-01 10:00:00-07:00,2022-05-01,11,0.65798
40099,2022-05-01 11:00:00-07:00,2022-05-01,12,0.12234
40091,2022-05-01 12:00:00-07:00,2022-05-01,13,0.16478
40097,2022-05-01 13:00:00-07:00,2022-05-01,14,0.32542
40100,2022-05-01 14:00:00-07:00,2022-05-01,15,0.77107
40080,2022-05-01 15:00:00-07:00,2022-05-01,16,1.61384
40085,2022-05-01 16:00:00-07:00,2022-05-01,17,7.39022
40086,2022-05-01 17:00:00-07:00,2022-05-01,18,26.86628
40087,2022-05-01 18:00:00-07:00,2022-05-01,19,75.02138
40092,2022-05-01 19:00:00-07:00,2022-05-01,20,91.63382
40088,2022-05-01 20:00:00-07:00,2022-05-01,21,95.08085
40089,2022-05-01 21:00:00-07:00,2022-05-01,22,83.87742
40095,2022-05-01 22:00:00-07:00,2022-05-01,23,75.28979
40090,2022-05-01 23:00:00-07:00,2022-05-01,24,74.9685
40221,2022-05-02 00:00:00-07:00,2022-05-02,1,68.70267
40208,2022-05-02 01:00:00-07:00,2022-05-02,2,67.15731
40219,2022-05-02 02:00:00-07:00,2022-05-02,3,66.28125
40200,2022-05-02 03:00:00-07:00,2022-05-02,4,67.02741
40209,2022-05-02 04:00:00-07:00,2022-05-02,5,72.69003
40210,2022-05-02 05:00:00-07:00,2022-05-02,6,76.48714
40213,2022-05-02 06:00:00-07:00,2022-05-02,7,78.22442
40211,2022-05-02 07:00:00-07:00,2022-05-02,8,62.9197
40212,2022-05-02 08:00:00-07:00,2022-05-02,9,40.41019
40214,2022-05-02 09:00:00-07:00,2022-05-02,10,30.89895
40201,2022-05-02 10:00:00-07:00,2022-05-02,11,25.85772
40202,2022-05-02 11:00:00-07:00,2022-05-02,12,21.22096
40203,2022-05-02 12:00:00-07:00,2022-05-02,13,22.4631
40204,2022-05-02 13:00:00-07:00,2022-05-02,14,23.23285
40215,2022-05-02 14:00:00-07:00,2022-05-02,15,25.14774
40220,2022-05-02 15:00:00-07:00,2022-05-02,16,27.54419
40205,2022-05-02 16:00:00-07:00,2022-05-02,17,29.90837
40223,2022-05-02 17:00:00-07:00,2022-05-02,18,51.90574
40216,2022-05-02 18:00:00-07:00,2022-05-02,19,79.72588
40206,2022-05-02 19:00:00-07:00,2022-05-02,20,100.23013
40207,2022-05-02 20:00:00-07:00,2022-05-02,21,101.13275
40217,2022-05-02 21:00:00-07:00,2022-05-02,22,89.71746
40218,2022-05-02 22:00:00-07:00,2022-05-02,23,79.49102
40222,2022-05-02 23:00:00-07:00,2022-05-02,24,70.18335
40323,2022-05-03 00:00:00-07:00,2022-05-03,1,63.89283
40332,2022-05-03 01:00:00-07:00,2022-05-03,2,61.08671
40328,2022-05-03 02:00:00-07:00,2022-05-03,3,58.98623
40329,2022-05-03 03:00:00-07:00,2022-05-03,4,59.86017
40330,2022-05-03 04:00:00-07:00,2022-05-03,5,62.93653
40324,2022-05-03 05:00:00-07:00,2022-05-03,6,72.63055
40343,2022-05-03 06:00:00-07:00,2022-05-03,7,76.99611
40335,2022-05-03 07:00:00-07:00,2022-05-03,8,65.20289
40322,2022-05-03 08:00:00-07:00,2022-05-03,9,40.95082
40327,2022-05-03 09:00:00-07:00,2022-05-03,10,33.11636
40340,2022-05-03 10:00:00-07:00,2022-05-03,11,27.54753
40339,2022-05-03 11:00:00-07:00,2022-05-03,12,26.9557
40333,2022-05-03 12:00:00-07:00,2022-05-03,13,29.16249
40338,2022-05-03 13:00:00-07:00,2022-05-03,14,30.22725
40337,2022-05-03 14:00:00-07:00,2022-05-03,15,31.90546
40321,2022-05-03 15:00:00-07:00,2022-05-03,16,38.29564
40331,2022-05-03 16:00:00-07:00,2022-05-03,17,40.52706
40326,2022-05-03 17:00:00-07:00,2022-05-03,18,62.64887
40320,2022-05-03 18:00:00-07:00,2022-05-03,19,87.13863
40336,2022-05-03 19:00:00-07:00,2022-05-03,20,110.64658
40334,2022-05-03 20:00:00-07:00,2022-05-03,21,106.97474
40325,2022-05-03 21:00:00-07:00,2022-05-03,22,101.67321
40341,2022-05-03 22:00:00-07:00,2022-05-03,23,82.85869
40342,2022-05-03 23:00:00-07:00,2022-05-03,24,77.00817
40462,2022-05-04 00:00:00-07:00,2022-05-04,1,89.57459
40454,2022-05-04 01:00:00-07:00,2022-05-04,2,82.25282
40442,2022-05-04 02:00:00-07:00,2022-05-04,3,79.31209
40447,2022-05-04 03:00:00-07:00,2022-05-04,4,80.77
40448,2022-05-04 04:00:00-07:00,2022-05-04,5,84.31809
40460,2022-05-04 05:00:00-07:00,2022-05-04,6,93.84711
40455,2022-05-04 06:00:00-07:00,2022-05-04,7,90.40197
40461,2022-05-04 07:00:00-07:00,2022-05-04,8,70.70051
40440,2022-05-04 08:00:00-07:00,2022-05-04,9,47.78466
40450,2022-05-04 09:00:00-07:00,2022-05-04,10,35.74449
40456,2022-05-04 10:00:00-07:00,2022-05-04,11,31.65516
40453,2022-05-04 11:00:00-07:00,2022-05-04,12,31.97502
40457,2022-05-04 12:00:00-07:00,2022-05-04,13,37.0733
40451,2022-05-04 13:00:00-07:00,2022-05-04,14,41.03544
40444,2022-05-04 14:00:00-07:00,2022-05-04,15,46.90313
40445,2022-05-04 15:00:00-07:00,2022-05-04,16,60.83606
40458,2022-05-04 16:00:00-07:00,2022-05-04,17,64.66718
40441,2022-05-04 17:00:00-07:00,2022-05-04,18,77.53066
40463,2022-05-04 18:00:00-07:00,2022-05-04,19,116.02603
40459,2022-05-04 19:00:00-07:00,2022-05-04,20,147.82552
40446,2022-05-04 20:00:00-07:00,2022-05-04,21,126.46213
40443,2022-05-04 21:00:00-07:00,2022-05-04,22,109.76148
40449,2022-05-04 22:00:00-07:00,2022-05-04,23,95.63668
40452,2022-05-04 23:00:00-07:00,2022-05-04,24,86.51015
40560,2022-05-05 00:00:00-07:00,2022-05-05,1,78.87428
40570,2022-05-05 01:00:00-07:00,2022-05-05,2,76.50097
40574,2022-05-05 02:00:00-07:00,2022-05-05,3,75.03085
40583,2022-05-05 03:00:00-07:00,2022-05-05,4,74.29568
40580,2022-05-05 04:00:00-07:00,2022-05-05,5,77.23536
40562,2022-05-05 05:00:00-07:00,2022-05-05,6,88.35391
40575,2022-05-05 06:00:00-07:00,2022-05-05,7,85.19458
40563,2022-05-05 07:00:00-07:00,2022-05-05,8,68.5701
40571,2022-05-05 08:00:00-07:00,2022-05-05,9,44.89265
40572,2022-05-05 09:00:00-07:00,2022-05-05,10,34.49871
40561,2022-05-05 10:00:00-07:00,2022-05-05,11,29.6343
40569,2022-05-05 11:00:00-07:00,2022-05-05,12,29.19386
40577,2022-05-05 12:00:00-07:00,2022-05-05,13,31.42222
40573,2022-05-05 13:00:00-07:00,2022-05-05,14,36.20797
40578,2022-05-05 14:00:00-07:00,2022-05-05,15,39.32716
40566,2022-05-05 15:00:00-07:00,2022-05-05,16,49.85669
40579,2022-05-05 16:00:00-07:00,2022-05-05,17,61.40797
40581,2022-05-05 17:00:00-07:00,2022-05-05,18,73.17403
40567,2022-05-05 18:00:00-07:00,2022-05-05,19,100.4213
40582,2022-05-05 19:00:00-07:00,2022-05-05,20,130.3023
40564,2022-05-05 20:00:00-07:00,2022-05-05,21,118.17039
40576,2022-05-05 21:00:00-07:00,2022-05-05,22,107.24625
40568,2022-05-05 22:00:00-07:00,2022-05-05,23,88.20978
40565,2022-05-05 23:00:00-07:00,2022-05-05,24,78.17345
40690,2022-05-06 00:00:00-07:00,2022-05-06,1,73.35978
40696,2022-05-06 01:00:00-07:00,2022-05-06,2,73.15248
40693,2022-05-06 02:00:00-07:00,2022-05-06,3,70.12434
40700,2022-05-06 03:00:00-07:00,2022-05-06,4,70.05371
40699,2022-05-06 04:00:00-07:00,2022-05-06,5,76.56506
40688,2022-05-06 05:00:00-07:00,2022-05-06,6,82.65804
40701,2022-05-06 06:00:00-07:00,2022-05-06,7,87.15
40680,2022-05-06 07:00:00-07:00,2022-05-06,8,62.79541
40689,2022-05-06 08:00:00-07:00,2022-05-06,9,33.18022
40691,2022-05-06 09:00:00-07:00,2022-05-06,10,24.5
40694,2022-05-06 10:00:00-07:00,2022-05-06,11,21.29297
40697,2022-05-06 11:00:00-07:00,2022-05-06,12,22.85036
40684,2022-05-06 12:00:00-07:00,2022-05-06,13,21.25213
40698,2022-05-06 13:00:00-07:00,2022-05-06,14,25.13172
40695,2022-05-06 14:00:00-07:00,2022-05-06,15,29.21742
40685,2022-05-06 15:00:00-07:00,2022-05-06,16,36.73844
40686,2022-05-06 16:00:00-07:00,2022-05-06,17,39.89863
40687,2022-05-06 17:00:00-07:00,2022-05-06,18,59.21055
40681,2022-05-06 18:00:00-07:00,2022-05-06,19,93.30829
40692,2022-05-06 19:00:00-07:00,2022-05-06,20,117.29092
40703,2022-05-06 20:00:00-07:00,2022-05-06,21,114.31702
40682,2022-05-06 21:00:00-07:00,2022-05-06,22,105.00103
40683,2022-05-06 22:00:00-07:00,2022-05-06,23,91.3067
40702,2022-05-06 23:00:00-07:00,2022-05-06,24,79.3961
40809,2022-05-07 00:00:00-07:00,2022-05-07,1,72.43081
40814,2022-05-07 01:00:00-07:00,2022-05-07,2,70.34256
40803,2022-05-07 02:00:00-07:00,2022-05-07,3,71.21743
40804,2022-05-07 03:00:00-07:00,2022-05-07,4,70.41644
40822,2022-05-07 04:00:00-07:00,2022-05-07,5,69.23958
40811,2022-05-07 05:00:00-07:00,2022-05-07,6,71.10216
40821,2022-05-07 06:00:00-07:00,2022-05-07,7,71.36867
40806,2022-05-07 07:00:00-07:00,2022-05-07,8,30.84669
40812,2022-05-07 08:00:00-07:00,2022-05-07,9,12.58924
40800,2022-05-07 09:00:00-07:00,2022-05-07,10,5.44953
40810,2022-05-07 10:00:00-07:00,2022-05-07,11,1.93141
40802,2022-05-07 11:00:00-07:00,2022-05-07,12,1.19059
40807,2022-05-07 12:00:00-07:00,2022-05-07,13,0.87884
40815,2022-05-07 13:00:00-07:00,2022-05-07,14,0.63706
40808,2022-05-07 14:00:00-07:00,2022-05-07,15,2.54479
40816,2022-05-07 15:00:00-07:00,2022-05-07,16,6.91674
40813,2022-05-07 16:00:00-07:00,2022-05-07,17,15.27591
40823,2022-05-07 17:00:00-07:00,2022-05-07,18,40.20395
40817,2022-05-07 18:00:00-07:00,2022-05-07,19,77.63498
