datetime,inflow
4/20/1996,21223.0132
4/21/1996,17132.3017
4/22/1996,20659.707
4/23/1996,18468.4096
4/24/1996,18568.9127
4/25/1996,18468.8712
4/26/1996,17704.8548
4/27/1996,18832.1773
4/28/1996,17232.1773
4/29/1996,19995.6078
4/30/1996,22287.0295
5/1/1996,24373.3848
5/2/1996,28643.9975
5/3/1996,22450.7385
5/4/1996,22352.0681
5/5/1996,20860.7809
5/6/1996,24452.3563
5/7/1996,24855.4636
5/8/1996,24939.5122
5/9/1996,33297.0557
5/10/1996,32325.2749
5/11/1996,38388.6309
5/12/1996,37766.9609
5/13/1996,37480.2053
5/14/1996,38678.0584
5/15/1996,43227.9918
5/16/1996,46387.8224
5/17/1996,45665.8643
5/18/1996,49286.5526
5/19/1996,55109.4461
5/20/1996,54328.6001
5/21/1996,56083.4642
5/22/1996,56278.3358
5/23/1996,57160.6025
5/24/1996,50073.868
5/25/1996,47439.1146
5/26/1996,43241.3735
5/27/1996,41185.6886
5/28/1996,41366.4987
5/29/1996,32851.6246
5/30/1996,38242.7447
5/31/1996,36976.8581
6/1/1996,35268.9644
6/2/1996,33670.0489
6/3/1996,31892.3247
6/4/1996,29101.3823
6/5/1996,33934.653
6/6/1996,35534.834
6/7/1996,35352.1534
6/8/1996,37386.1405
6/9/1996,37222.1731
6/10/1996,39145.4498
6/11/1996,40172.9529
6/12/1996,41017.7741
6/13/1996,37911.8831
6/14/1996,35505.6331
6/15/1996,45068.1901
6/16/1996,34777.6425
6/17/1996,35373.4409
6/18/1996,39561.2807
6/19/1996,38873.5907
6/20/1996,42364.5119
6/21/1996,35877.7259
6/22/1996,36853.2794
6/23/1996,39794.6256
6/24/1996,40864.0789
6/25/1996,41696.6356
6/26/1996,39684.1047
6/27/1996,38064.3422
6/28/1996,35735.7696
6/29/1996,36658.481
6/30/1996,35025.889
7/1/1996,29146.4944
7/2/1996,29305.0272
7/3/1996,25521.6735
7/4/1996,25505.9267
7/5/1996,22124.5571
7/6/1996,27366.7876
7/7/1996,22131.836
7/8/1996,16807.2737
7/9/1996,10857.0051
7/10/1996,18080.0402
7/11/1996,16145.5597
7/12/1996,18007.6134
7/13/1996,11618.2451
7/14/1996,10147.362
7/15/1996,14421.7203
7/16/1996,10147.2057
7/17/1996,11853.7975
7/18/1996,10775.9676
7/19/1996,10457.2979
7/20/1996,11857.7064
7/21/1996,10133.9842
7/22/1996,14202.6158
7/23/1996,7690.87734
7/24/1996,6270.89766
7/25/1996,12080.7792
7/26/1996,2709.72811
7/27/1996,8417.12484
7/28/1996,7116.09845
7/29/1996,3746.43852
7/30/1996,8499.05595
7/31/1996,6318.98346
8/1/1996,1795.65804
8/2/1996,7003.28536
8/3/1996,6428.38324
8/4/1996,2994.71584
8/5/1996,2649.11341
8/6/1996,10477.4328
8/7/1996,4381.66701
8/8/1996,5803.60787
8/9/1996,1137.31337
8/10/1996,7099.04822
8/11/1996,2603.15142
8/12/1996,3705.07582
8/13/1996,6974.21808
8/14/1996,3298.16426
8/15/1996,3229.276
8/16/1996,3642.41946
8/17/1996,5284.20505
8/18/1996,6248.79351
8/19/1996,4066.09364
8/20/1996,4092.47799
8/21/1996,1284.14346
8/22/1996,8438.73912
8/23/1996,3620.70732
8/24/1996,5728.99303
8/25/1996,5676.70199
8/26/1996,6238.52258
8/27/1996,6668.93607
8/28/1996,6049.97016
8/29/1996,5774.98143
8/30/1996,5061.87553
8/31/1996,7825.16845
9/1/1996,4798.96394
9/2/1996,6424.51529
9/3/1996,3701.15114
9/4/1996,5730.36889
9/5/1996,4717.29075
9/6/1996,5044.87511
9/7/1996,8430.37481
9/8/1996,1456.78277
9/9/1996,5244.48707
9/10/1996,5870.02283
9/11/1996,6674.82004
9/12/1996,8055.69148
9/13/1996,9052.51734
9/14/1996,9263.61839
9/15/1996,7545.15839
9/16/1996,8554.5632
9/17/1996,10947.8232
9/18/1996,11963.6212
9/19/1996,12044.1542
9/20/1996,8965.7149
9/21/1996,8657.25956
9/22/1996,7383.96081
9/23/1996,7979.05121
9/24/1996,7507.70813
9/25/1996,7992.67371
9/26/1996,8589.56855
9/27/1996,5635.20446
9/28/1996,8971.79607
9/29/1996,6300.69236
9/30/1996,9183.17471
10/1/1996,7855.56676
10/2/1996,6986.79531
10/3/1996,13101.384
10/4/1996,9140.2393
10/5/1996,15331.8168
10/6/1996,11072.137
10/7/1996,11800.7321
10/8/1996,10720.9228
10/9/1996,9042.09523
10/10/1996,7653.2834
10/11/1996,9342.33592
10/12/1996,8101.67656
10/13/1996,8910.18207
10/14/1996,8322.53503
10/15/1996,5568.29202
10/16/1996,10213.0335
10/17/1996,3914.13686
10/18/1996,4885.75468
10/19/1996,3963.88435
10/20/1996,5018.11146
10/21/1996,9127.00115
10/22/1996,6554.29258
10/23/1996,8816.17247
10/24/1996,5082.81946
10/25/1996,11076.695
10/26/1996,10433.5512
10/27/1996,1767.36876
10/28/1996,5672.62951
10/29/1996,12562.2027
10/30/1996,12375.9447
10/31/1996,7160.25255
11/1/1996,12466.2299
11/2/1996,12317.7613
11/3/1996,6573.27149
11/4/1996,12251.8912
11/5/1996,16781.3165
11/6/1996,966.31554
11/7/1996,9143.38945
11/8/1996,11279.7868
11/9/1996,8965.05785
11/10/1996,8795.39585
11/11/1996,10585.3959
11/12/1996,8525.05556
11/13/1996,8125.3912
11/14/1996,9210.40361
11/15/1996,14504.6174
11/16/1996,7720.4558
11/17/1996,10999.4484
11/18/1996,8470.4558
11/19/1996,12249.5505
11/20/1996,11064.926
11/21/1996,8740.99794
11/22/1996,7507.94356
11/23/1996,16652.1611
11/24/1996,9724.56054
11/25/1996,10426.3983
11/26/1996,14364.3518
11/27/1996,5257.95621
11/28/1996,12531.4987
11/29/1996,11196.1632
11/30/1996,7727.79441
12/1/1996,9401.8742
12/2/1996,10951.0658
12/3/1996,8954.76542
12/4/1996,7491.6549
12/5/1996,5852.83762
12/6/1996,12276.1009
12/7/1996,9558.88991
12/8/1996,7941.17491
12/9/1996,6031.30238
12/10/1996,7498.56279
12/11/1996,11903.346
12/12/1996,6927.32895
12/13/1996,9768.73149
12/14/1996,11327.3524
12/15/1996,7869.33591
12/16/1996,11212.3278
12/17/1996,7264.49624
12/18/1996,8128.48966
12/19/1996,7976.01113
12/20/1996,2905.06735
12/21/1996,6718.91346
12/22/1996,11185.2061
12/23/1996,1070.37591
12/24/1996,8411.12858
12/25/1996,10210.7248
12/26/1996,5812.1893
12/27/1996,7946.6906
12/28/1996,8244.0684
12/29/1996,15152.5869
12/30/1996,5552.02656
12/31/1996,10003.4561
1/1/1997,10394.8916
1/2/1997,8709.10338
1/3/1997,10837.9481
1/4/1997,13725.752
1/5/1997,10755.2149
1/6/1997,8077.56633
1/7/1997,9335.35733
1/8/1997,6178.32601
1/9/1997,7507.6457
1/10/1997,9270.20801
1/11/1997,4197.37648
1/12/1997,11067.0922
1/13/1997,8065.32797
1/14/1997,8459.02848
1/15/1997,11611.3703
1/16/1997,7604.03189
1/17/1997,7792.94716
1/18/1997,3096.4292
1/19/1997,3274.26966
1/20/1997,2297.96791
1/21/1997,6408.15635
1/22/1997,10145.0952
1/23/1997,7185.88553
1/24/1997,7974.12713
1/25/1997,10104.1305
1/26/1997,13786.0427
1/27/1997,12129.1084
1/28/1997,10052.9454
1/29/1997,11035.2532
1/30/1997,10720.9571
1/31/1997,9426.6825
2/1/1997,13187.9492
2/2/1997,11132.5746
2/3/1997,9626.71392
2/4/1997,9815.05828
2/5/1997,8727.77404
2/6/1997,7782.08179
2/7/1997,11646.0232
2/8/1997,11451.2811
2/9/1997,8712.60386
2/10/1997,10608.1413
2/11/1997,9879.92402
2/12/1997,11972.2114
2/13/1997,5982.38863
2/14/1997,9750.09092
2/15/1997,10490.3898
2/16/1997,9015.08454
2/17/1997,10504.0709
2/18/1997,7444.0301
2/19/1997,9117.80378
2/20/1997,7747.21194
2/21/1997,9910.30762
2/22/1997,10675.5008
2/23/1997,9950.92501
2/24/1997,10259.7463
2/25/1997,7328.20214
2/26/1997,5867.54254
2/27/1997,11809.7569
2/28/1997,7411.20994
3/1/1997,11266.154
3/2/1997,9055.82889
3/3/1997,18637.9524
3/4/1997,5454.111
3/5/1997,10608.7639
3/6/1997,9884.88911
3/7/1997,9183.87703
3/8/1997,8477.03198
3/9/1997,12137.0833
3/10/1997,10698.5493
3/11/1997,10935.1577
3/12/1997,12816.2001
3/13/1997,14927.0342
3/14/1997,14224.3098
3/15/1997,19286.1848
3/16/1997,23638.8713
3/17/1997,24363.2187
3/18/1997,21468.2496
3/19/1997,22199.6575
3/20/1997,22960.0323
3/21/1997,23655.7569
3/22/1997,22204.0832
3/23/1997,25831.7136
3/24/1997,27297.8313
3/25/1997,24378.1634
3/26/1997,27282.6294
3/27/1997,23641.7937
3/28/1997,29454.8956
3/29/1997,20742.4439
3/30/1997,25817.9603
3/31/1997,24300.0938
4/1/1997,22428.3625
4/2/1997,25318.7329
4/3/1997,28219.8531
4/4/1997,23161.446
4/5/1997,30428.5547
4/6/1997,24351.7884
4/7/1997,26766.111
4/8/1997,28108.5101
4/9/1997,16525.7614
4/10/1997,28847.2812
4/11/1997,23058.6023
4/12/1997,20877.7998
4/13/1997,23063.1829
4/14/1997,20153.8751
4/15/1997,20819.7392
4/16/1997,20342.3074
4/17/1997,18601.2786
4/18/1997,18653.767
4/19/1997,20318.7432
4/20/1997,24466.0458
4/21/1997,21600.806
4/22/1997,32651.7895
4/23/1997,27286.8846
4/24/1997,34634.3046
4/25/1997,30362.5516
4/26/1997,34582.4891
4/27/1997,34126.4145
4/28/1997,30503.6058
4/29/1997,31663.3692
4/30/1997,32433.2075
5/1/1997,40044.5911
5/2/1997,28247.2024
5/3/1997,36411.7503
5/4/1997,40070.3379
5/5/1997,37110.9407
5/6/1997,33599.6428
5/7/1997,34030.6187
5/8/1997,38572.9939
5/9/1997,40882.3384
5/10/1997,43849.8533
5/11/1997,46934.6465
5/12/1997,51290.8575
5/13/1997,50598.4524
5/14/1997,51353.7841
5/15/1997,55994.1045
5/16/1997,56702.0557
5/17/1997,59960.0511
5/18/1997,62940.2433
5/19/1997,63139.4312
5/20/1997,70817.9268
5/21/1997,69409.6328
5/22/1997,68054.298
5/23/1997,75058.2584
5/24/1997,80744.5209
5/25/1997,77109.2676
5/26/1997,82557.0791
5/27/1997,77287.5218
5/28/1997,78904.1516
5/29/1997,73101.9221
5/30/1997,63597.5902
5/31/1997,59107.9928
6/1/1997,62078.7651
6/2/1997,67821.2836
6/3/1997,72310.4443
6/4/1997,80426.5352
6/5/1997,86337.1701
6/6/1997,80316.8363
6/7/1997,83863.0866
6/8/1997,80989.3272
6/9/1997,83785.7354
6/10/1997,80619.307
6/11/1997,83868.5225
6/12/1997,82288.5028
6/13/1997,71723.349
6/14/1997,71015.2391
6/15/1997,77716.2091
6/16/1997,73659.6965
6/17/1997,68793.3341
6/18/1997,62205.6417
6/19/1997,57235.9429
6/20/1997,58104.6135
6/21/1997,64716.2538
6/22/1997,61529.3245
6/23/1997,64137.9664
6/24/1997,63338.0004
6/25/1997,62505.348
6/26/1997,55817.337
6/27/1997,50751.2374
6/28/1997,48215.8235
6/29/1997,43971.1443
6/30/1997,36325.9201
7/1/1997,44189.9144
7/2/1997,36540.4639
7/3/1997,37697.8753
7/4/1997,34274.3681
7/5/1997,31322.7582
7/6/1997,31893.9966
7/7/1997,28587.296
7/8/1997,28671.2574
7/9/1997,25272.4887
7/10/1997,25064.5733
7/11/1997,21710.244
7/12/1997,20941.8393
7/13/1997,21655.0279
7/14/1997,21769.8875
7/15/1997,19125.6292
7/16/1997,16251.0658
7/17/1997,15211.4027
7/18/1997,16929.6931
7/19/1997,9703.07071
7/20/1997,21731.3901
7/21/1997,14012.0687
7/22/1997,12300.782
7/23/1997,15457.8247
7/24/1997,13309.8296
7/25/1997,12466.5769
7/26/1997,13312.6357
7/27/1997,13341.2968
7/28/1997,13985.1128
7/29/1997,12272.7589
7/30/1997,11815.4057
7/31/1997,17689.6536
8/1/1997,13853.9335
8/2/1997,10788.2924
8/3/1997,25285.3786
8/4/1997,11616.5586
8/5/1997,17428.4981
8/6/1997,23328.4444
8/7/1997,14801.4008
8/8/1997,12706.6102
8/9/1997,22771.715
8/10/1997,16945.9669
8/11/1997,17528.106
8/12/1997,26019.0418
8/13/1997,13373.8304
8/14/1997,16691.6096
8/15/1997,15048.6191
8/16/1997,16619.9636
8/17/1997,13959.5629
8/18/1997,19052.3459
8/19/1997,12664.8609
8/20/1997,15014.8943
8/21/1997,13250.2042
8/22/1997,6742.89208
8/23/1997,14249.813
8/24/1997,10276.3636
8/25/1997,10773.7355
8/26/1997,11515.5937
8/27/1997,9762.91994
8/28/1997,11035.0665
8/29/1997,14146.4442
8/30/1997,10097.6668
8/31/1997,11170.6389
9/1/1997,16135.7104
9/2/1997,9895.33583
9/3/1997,22152.3575
9/4/1997,16444.8597
9/5/1997,12611.0359
9/6/1997,11755.5788
9/7/1997,16284.6772
9/8/1997,10009.7051
9/9/1997,15006.0689
9/10/1997,17218.872
9/11/1997,15127.2291
9/12/1997,14595.8777
9/13/1997,15097.9142
9/14/1997,13052.632
9/15/1997,35617.8735
9/16/1997,17089.4193
9/17/1997,14028.9376
9/18/1997,17821.8924
9/19/1997,12177.7919
9/20/1997,13675.2119
9/21/1997,18138.9617
9/22/1997,32317.9973
9/23/1997,34307.5329
9/24/1997,28899.0724
9/25/1997,25702.2961
9/26/1997,26261.0268
9/27/1997,26182.1379
9/28/1997,19042.6258
9/29/1997,20929.6458
9/30/1997,20963.4251
10/1/1997,18616.4716
10/2/1997,23391.7431
10/3/1997,23559.2893
10/4/1997,16742.6693
10/5/1997,17560.7277
10/6/1997,16626.5256
10/7/1997,18710.4316
10/8/1997,17676.3859
10/9/1997,18387.1825
10/10/1997,14894.456
10/11/1997,21331.8033
10/12/1997,9974.3004
10/13/1997,14057.6417
10/14/1997,16644.9101
10/15/1997,13599.608
10/16/1997,17064.6557
10/17/1997,15292.395
10/18/1997,16651.963
10/19/1997,16208.5721
10/20/1997,17902.3211
10/21/1997,16335.1225
10/22/1997,15043.0077
10/23/1997,15086.1396
10/24/1997,12860.9016
10/25/1997,9793.83026
10/26/1997,16037.7866
10/27/1997,16362.6064
10/28/1997,12755.5872
10/29/1997,14135.4036
10/30/1997,12980.0081
10/31/1997,15367.5235
11/1/1997,15772.7297
11/2/1997,13210.3878
11/3/1997,10592.1971
11/4/1997,15106.2342
11/5/1997,13707.1533
11/6/1997,14078.4587
11/7/1997,13152.2747
11/8/1997,18770.571
11/9/1997,13840.038
11/10/1997,13428.6477
11/11/1997,15665.3638
11/12/1997,8213.50722
11/13/1997,14245.7203
11/14/1997,16479.1419
11/15/1997,9936.12889
11/16/1997,13057.2168
11/17/1997,12112.3048
11/18/1997,12328.7998
11/19/1997,10012.1727
11/20/1997,16669.9278
11/21/1997,10104.1762
11/22/1997,15662.7892
11/23/1997,14947.9139
11/24/1997,11235.4857
11/25/1997,16038.2456
11/26/1997,9864.14437
11/27/1997,16394.9629
11/28/1997,10738.3519
11/29/1997,14189.0724
11/30/1997,14874.1107
12/1/1997,10786.5971
12/2/1997,11632.5573
12/3/1997,13339.7276
12/4/1997,13645.0652
12/5/1997,14084.0507
12/6/1997,11493.1205
12/7/1997,11237.7493
12/8/1997,12452.4027
12/9/1997,11772.2588
12/10/1997,13719.9908
12/11/1997,9915.04331
12/12/1997,10615.0967
12/13/1997,10663.2715
12/14/1997,12655.867
12/15/1997,12070.4694
12/16/1997,9720.16772
12/17/1997,13396.445
12/18/1997,11522.1947
12/19/1997,13208.1258
12/20/1997,10046.5492
12/21/1997,18093.7481
12/22/1997,7478.28451
12/23/1997,8048.98674
12/24/1997,16411.8894
12/25/1997,12071.9801
12/26/1997,9584.07862
12/27/1997,10571.9872
12/28/1997,14969.7336
12/29/1997,9431.9274
12/30/1997,11266.9142
12/31/1997,10462.6125
1/1/1998,10807.5775
1/2/1998,9249.99502
1/3/1998,16472.3803
1/4/1998,12680.4298
1/5/1998,10565.3575
1/6/1998,13496.929
1/7/1998,13228.2655
1/8/1998,12057.5339
1/9/1998,8820.36415
1/10/1998,13673.6387
1/11/1998,8946.75974
1/12/1998,13936.9941
1/13/1998,10898.9944
1/14/1998,10184.7272
1/15/1998,10467.0377
1/16/1998,13624.9238
1/17/1998,10457.3062
1/18/1998,10967.2513
1/19/1998,8967.01133
1/20/1998,13204.4139
1/21/1998,9682.80514
1/22/1998,12287.7028
1/23/1998,9980.32623
1/24/1998,7338.94565
1/25/1998,11933.1889
1/26/1998,10309.6762
1/27/1998,10338.7908
1/28/1998,10025.2332
1/29/1998,10016.5215
1/30/1998,7610.80017
1/31/1998,10778.1256
2/1/1998,10281.8073
2/2/1998,12119.2057
2/3/1998,13876.1167
2/4/1998,7167.49874
2/5/1998,11228.8976
2/6/1998,8436.58265
2/7/1998,13847.382
2/8/1998,10396.2166
2/9/1998,9211.91556
2/10/1998,11694.0142
2/11/1998,9624.71236
2/12/1998,12136.5844
2/13/1998,11696.69
2/14/1998,10098.5314
2/15/1998,13763.7773
2/16/1998,9555.47221
2/17/1998,9407.97943
2/18/1998,11298.8992
2/19/1998,12111.5905
2/20/1998,11892.5569
2/21/1998,7365.97632
2/22/1998,16585.8718
2/23/1998,6970.42164
2/24/1998,1244.98641
2/25/1998,14253.6048
2/26/1998,12601.6366
2/27/1998,10048.3636
2/28/1998,11217.2023
3/1/1998,11145.8095
3/2/1998,9595.6465
3/3/1998,8927.23922
3/4/1998,13680.8936
3/5/1998,8500.34758
3/6/1998,14149.096
3/7/1998,12962.0753
3/8/1998,11814.8158
3/9/1998,8536.49077
3/10/1998,12386.0008
3/11/1998,10094.0879
3/12/1998,9547.95386
3/13/1998,11721.5589
3/14/1998,9028.76537
3/15/1998,9545.78123
3/16/1998,12038.285
3/17/1998,16899.1248
3/18/1998,5988.28997
3/19/1998,12994.9796
3/20/1998,16673.8792
3/21/1998,18448.959
3/22/1998,4999.90254
3/23/1998,16765.8976
3/24/1998,13787.3306
3/25/1998,16991.6019
3/26/1998,7647.76803
3/27/1998,15247.9016
3/28/1998,26204.96
3/29/1998,15776.3833
3/30/1998,26767.3266
3/31/1998,32843.815
4/1/1998,20129.4568
4/2/1998,30521.0085
4/3/1998,22352.7602
4/4/1998,18804.783
4/5/1998,20108.1632
4/6/1998,19243.6265
4/7/1998,18164.3357
4/8/1998,18874.4301
4/9/1998,22988.9015
4/10/1998,20030.5362
4/11/1998,22115.7439
4/12/1998,14817.0666
4/13/1998,20017.94
4/14/1998,20047.3688
4/15/1998,18938.4354
4/16/1998,25067.5823
4/17/1998,20925.0405
4/18/1998,22184.5044
4/19/1998,23345.7582
4/20/1998,22071.1305
4/21/1998,21596.3313
4/22/1998,19640.3587
4/23/1998,19529.3092
4/24/1998,20479.546
4/25/1998,19869.7245
4/26/1998,31358.2144
4/27/1998,33986.9337
4/28/1998,26083.5955
4/29/1998,32471.4899
4/30/1998,33365.4095
5/1/1998,37281.8992
5/2/1998,39427.7895
5/3/1998,43444.7061
5/4/1998,45281.4953
5/5/1998,48524.2168
5/6/1998,53957.477
5/7/1998,51812.7013
5/8/1998,52514.1815
5/9/1998,53799.8002
5/10/1998,48240.3754
5/11/1998,46940.0695
5/12/1998,46128.1197
5/13/1998,47141.0016
5/14/1998,46720.5223
5/15/1998,50307.7115
5/16/1998,46718.3847
5/17/1998,44791.5098
5/18/1998,45603.8673
5/19/1998,42459.3767
5/20/1998,46299.0951
5/21/1998,42342.0088
5/22/1998,52979.7169
5/23/1998,52194.253
5/24/1998,60034.2171
5/25/1998,56797.8147
5/26/1998,55744.6648
5/27/1998,52166.6041
5/28/1998,50424.0215
5/29/1998,50518.1369
5/30/1998,50367.6956
5/31/1998,52710.7998
6/1/1998,57033.2761
6/2/1998,56262.504
6/3/1998,59835.5632
6/4/1998,50936.0396
6/5/1998,58359.2448
6/6/1998,52887.0736
6/7/1998,50030.0241
6/8/1998,44240.4464
6/9/1998,45231.4747
6/10/1998,41167.748
6/11/1998,37623.8786
6/12/1998,31675.1413
6/13/1998,35799.7857
6/14/1998,37600.8219
6/15/1998,29242.8491
6/16/1998,36917.3143
6/17/1998,30045.2973
6/18/1998,32530.7402
6/19/1998,32591.4241
6/20/1998,36496.9553
6/21/1998,30735.8252
6/22/1998,35254.9861
6/23/1998,31694.649
6/24/1998,35972.7301
6/25/1998,30877.3897
6/26/1998,33372.7706
6/27/1998,32304.7591
6/28/1998,31081.7506
6/29/1998,32821.6959
6/30/1998,30964.4412
7/1/1998,31338.6932
7/2/1998,30836.6355
7/3/1998,27846.0283
7/4/1998,27888.3339
7/5/1998,28055.3823
7/6/1998,26417.2248
7/7/1998,31211.464
7/8/1998,17664.0107
7/9/1998,17772.9684
7/10/1998,26216.1982
7/11/1998,20624.5583
7/12/1998,20195.8875
7/13/1998,19134.4657
7/14/1998,20345.6489
7/15/1998,21145.0851
7/16/1998,17599.604
7/17/1998,15967.2369
7/18/1998,13749.5888
7/19/1998,10800.3097
7/20/1998,16780.9443
7/21/1998,8551.10809
7/22/1998,15842.7998
7/23/1998,12461.8581
7/24/1998,6410.63925
7/25/1998,16720.839
7/26/1998,8401.90476
7/27/1998,14371.1661
7/28/1998,16097.9622
7/29/1998,15111.8718
7/30/1998,17002.0509
7/31/1998,16128.3153
8/1/1998,13186.5714
8/2/1998,16520.8467
8/3/1998,15084.2922
8/4/1998,14365.8924
8/5/1998,13699.3773
8/6/1998,12562.2186
8/7/1998,9109.85402
8/8/1998,15649.9014
8/9/1998,7251.15955
8/10/1998,15142.5158
8/11/1998,7517.55447
8/12/1998,12608.6576
8/13/1998,5867.93221
8/14/1998,8437.10451
8/15/1998,10634.0259
8/16/1998,6399.71353
8/17/1998,11031.4212
8/18/1998,6034.22372
8/19/1998,5034.67958
8/20/1998,6769.42531
8/21/1998,8484.2979
8/22/1998,9892.97436
8/23/1998,6642.99905
8/24/1998,8529.48319
8/25/1998,15263.563
8/26/1998,7712.93504
8/27/1998,10215.044
8/28/1998,8583.39968
8/29/1998,8380.14542
8/30/1998,4257.41859
8/31/1998,14469.207
9/1/1998,8342.70689
9/2/1998,5927.61854
9/3/1998,8455.51782
9/4/1998,10830.5341
9/5/1998,25619.188
9/6/1998,8049.67356
9/7/1998,8891.58082
9/8/1998,10465.1871
9/9/1998,3386.57111
9/10/1998,10954.1398
9/11/1998,15959.945
9/12/1998,21051.4506
9/13/1998,12123.6282
9/14/1998,10148.5269
9/15/1998,13465.007
9/16/1998,10148.1809
9/17/1998,10990.2897
9/18/1998,9539.13143
9/19/1998,8743.51772
9/20/1998,8032.2688
9/21/1998,8620.33097
9/22/1998,6813.76398
9/23/1998,11043.6706
9/24/1998,6071.80146
9/25/1998,9303.6384
9/26/1998,7767.91396
9/27/1998,9688.9671
9/28/1998,9278.07412
9/29/1998,6049.18933
9/30/1998,6008.87809
10/1/1998,11020.0783
10/2/1998,5455.97401
10/3/1998,6349.4479
10/4/1998,5092.28276
10/5/1998,12913.0971
10/6/1998,7138.83453
10/7/1998,7193.06217
10/8/1998,10467.2993
10/9/1998,11295.4153
10/10/1998,8034.34544
10/11/1998,12544.3528
10/12/1998,11302.3387
10/13/1998,8021.98175
10/14/1998,8598.18321
10/15/1998,7023.78413
10/16/1998,14614.7554
10/17/1998,10072.4049
10/18/1998,8378.16157
10/19/1998,8772.93025
10/20/1998,8809.43974
10/21/1998,14590.0428
10/22/1998,20277.5207
10/23/1998,10482.0452
10/24/1998,13283.0424
10/25/1998,26466.1903
10/26/1998,12922.4863
10/27/1998,12116.1368
10/28/1998,27622.9785
10/29/1998,20240.4798
10/30/1998,17804.3337
10/31/1998,12837.8179
11/1/1998,15317.3008
11/2/1998,15992.6095
11/3/1998,12702.7427
11/4/1998,11061.0297
11/5/1998,10231.6565
11/6/1998,13416.3312
11/7/1998,10448.4445
11/8/1998,18490.0065
11/9/1998,12636.6462
11/10/1998,15021.4969
11/11/1998,19211.4693
11/12/1998,8516.89964
11/13/1998,12601.0741
11/14/1998,12173.4265
11/15/1998,10345.4916
11/16/1998,15057.207
11/17/1998,9158.91272
11/18/1998,11727.5058
11/19/1998,10148.9808
11/20/1998,10966.632
11/21/1998,8796.23255
11/22/1998,11157.3493
11/23/1998,12617.5526
11/24/1998,10972.6125
11/25/1998,11336.5335
11/26/1998,11539.1375
11/27/1998,10962.0477
11/28/1998,12889.9835
11/29/1998,6309.78497
11/30/1998,15107.4886
12/1/1998,9031.51623
12/2/1998,10624.0514
12/3/1998,9038.84211
12/4/1998,9003.9052
12/5/1998,13370.9822
12/6/1998,8595.33595
12/7/1998,8009.02658
12/8/1998,10412.3823
12/9/1998,13124.7312
12/10/1998,4232.38592
12/11/1998,9950.21237
12/12/1998,8539.67488
12/13/1998,9528.18817
12/14/1998,9251.29023
12/15/1998,7682.29207
12/16/1998,7625.67434
12/17/1998,7534.35003
12/18/1998,6720.89507
12/19/1998,3011.38876
12/20/1998,16003.5754
12/21/1998,14887.2297
12/22/1998,5362.37532
12/23/1998,5888.72338
12/24/1998,3477.94274
12/25/1998,4144.30065
12/26/1998,4966.51049
12/27/1998,4228.97136
12/28/1998,4310.48461
12/29/1998,7881.29049
12/30/1998,9500.46438
12/31/1998,3855.41468
1/1/1999,12567.6168
1/2/1999,8795.8254
1/3/1999,8557.87808
1/4/1999,11055.9419
1/5/1999,9511.09191
1/6/1999,9503.81006
1/7/1999,9502.9416
1/8/1999,12679.0879
1/9/1999,9934.14445
1/10/1999,9390.5578
1/11/1999,10558.356
1/12/1999,8529.67245
1/13/1999,8897.72938
1/14/1999,8082.23652
1/15/1999,10476.4135
1/16/1999,7138.29972
1/17/1999,8051.2936
1/18/1999,10509.2692
1/19/1999,10546.5259
1/20/1999,8911.65595
1/21/1999,6481.55168
1/22/1999,9736.22444
1/23/1999,11770.0554
1/24/1999,11243.7074
1/25/1999,8878.07099
1/26/1999,6561.09937
1/27/1999,10534.4681
1/28/1999,8967.4776
1/29/1999,7443.79646
1/30/1999,10290.074
1/31/1999,6210.77771
2/1/1999,10840.8949
2/2/1999,6814.27585
2/3/1999,12421.334
2/4/1999,10084.1144
2/5/1999,7556.62249
2/6/1999,11351.4098
2/7/1999,6034.04897
2/8/1999,12495.21
2/9/1999,13266.8734
2/10/1999,8521.59801
2/11/1999,10080.682
2/12/1999,10916.3036
2/13/1999,9107.86337
2/14/1999,7795.07463
2/15/1999,10887.1221
2/16/1999,7721.95254
2/17/1999,10955.6518
2/18/1999,8579.43856
2/19/1999,11753.8668
2/20/1999,9767.0917
2/21/1999,584.6321
2/22/1999,13336.9858
2/23/1999,13631.4211
2/24/1999,10456.28
2/25/1999,8091.14131
2/26/1999,8906.52434
2/27/1999,11616.9838
2/28/1999,8522.30966
3/1/1999,10716.0115
3/2/1999,8663.58043
3/3/1999,6841.02385
3/4/1999,13133.4212
3/5/1999,12356.57
3/6/1999,6691.78248
3/7/1999,7254.08862
3/8/1999,13126.4959
3/9/1999,10880.3485
3/10/1999,2616.82622
3/11/1999,5240.126
3/12/1999,13098.8885
3/13/1999,11466.5598
3/14/1999,10424.2458
3/15/1999,7583.5865
3/16/1999,9092.98971
3/17/1999,10771.417
3/18/1999,9000.26919
3/19/1999,12197.0566
3/20/1999,6126.28366
3/21/1999,6662.73116
3/22/1999,18356.8557
3/23/1999,9782.64704
3/24/1999,11311.7479
3/25/1999,11293.0569
3/26/1999,12117.459
3/27/1999,13077.7232
3/28/1999,9745.3381
3/29/1999,9763.99021
3/30/1999,16827.6492
3/31/1999,7403.4996
4/1/1999,10658.1048
4/2/1999,8818.1367
4/3/1999,19402.0615
4/4/1999,6891.72796
4/5/1999,12102.8037
4/6/1999,12838.9881
