datetime,total release,storage (ac-ft)
6/18/2020,16849.1667,10744192.8
6/19/2020,16409.7083,10732164
6/20/2020,14918.3333,10723581
6/21/2020,15416.4583,10715007
6/22/2020,18245.7917,10700431.2
6/23/2020,17464.2917,10682431.2
6/24/2020,17843.375,10663608
6/25/2020,17594.875,10648207.2
6/26/2020,16541.1667,10640510
6/27/2020,13407.25,10635386
6/28/2020,13695.2083,10625138
6/29/2020,15878.7083,10618306
6/30/2020,15094.7083,10605496
7/1/2020,15455.1667,10589291.6
7/2/2020,16468.5417,10575656.4
7/3/2020,15460.7083,10567986.6
7/4/2020,13709.3333,10567134.4
7/5/2020,13180.875,10567986.6
7/6/2020,16119.7083,10560913.3
7/7/2020,14775.5,10545002.4
7/8/2020,14991.9167,10532246.4
7/9/2020,16450.9583,10524592.8
7/10/2020,15461.7083,10519490.4
7/11/2020,14069.7917,10516088.8
7/12/2020,12676.7917,10516088.8
7/13/2020,14389.9167,10510144
7/14/2020,15118.9583,10497412
7/15/2020,13897.8333,10486377.6
7/16/2020,15444.25,10478738.4
7/17/2020,14821.9583,10475343.2
7/18/2020,12740.375,10475343.2
7/19/2020,12666.7083,10476192
7/20/2020,11642.625,10477040.8
7/21/2020,15449.7083,10464326.8
7/22/2020,15827.75,10449931.2
7/23/2020,15216.2917,10443156.8
7/24/2020,14941.9583,10439769.6
7/25/2020,13209.6667,10438076
7/26/2020,13715.8333,10438922.8
7/27/2020,15267.6667,10432995.2
7/28/2020,15086.7083,10422001.2
7/29/2020,16454.9583,10406787.6
7/30/2020,14050.0833,10401716.4
7/31/2020,15894.2917,10398335.6
8/1/2020,14106.5833,10392419.2
8/2/2020,12084.375,10393264.4
8/3/2020,15777,10385661.2
8/4/2020,15326.75,10373853.6
8/5/2020,14350,10364576.2
8/6/2020,14300.7083,10362889.4
8/7/2020,14556.3333,10361202.6
8/8/2020,13016.125,10364576.2
8/9/2020,11720.375,10372166.8
8/10/2020,15062.0417,10367106.4
8/11/2020,15097.75,10356985.6
8/12/2020,16041.5833,10346864.8
8/13/2020,17277.75,10340970
8/14/2020,15908.5833,10337603.6
8/15/2020,13663.875,10340128.4
8/16/2020,13981.5,10343494.8
8/17/2020,15469.375,10340970
8/18/2020,17269.7083,10326662.8
8/19/2020,15041.375,10319088.4
8/20/2020,14674.7083,10319088.4
8/21/2020,12242.7083,10320771.6
8/22/2020,11398.8333,10327504.4
8/23/2020,11838.3333,10335078.8
8/24/2020,13202.1667,10333395.6
8/25/2020,12103,10333395.6
8/26/2020,12719.5833,10328346
8/27/2020,14600.25,10326662.8
8/28/2020,12854.7917,10329187.6
8/29/2020,9808,10336762
8/30/2020,8997.45833,10346864.8
8/31/2020,12600.5833,10348551.6
9/1/2020,9052.25,10349395
9/2/2020,9457.66667,10351081.8
9/3/2020,6496.25,10362889.4
9/4/2020,7956.70833,10366263
9/5/2020,8857.25,10367949.8
9/6/2020,13750.0833,10362046
9/7/2020,14291.0417,10351925.2
9/8/2020,10225,10347708.2
9/9/2020,9923.45833,10342653.2
9/10/2020,12186.25,10336762
9/11/2020,10596.5417,10333395.6
9/12/2020,10471.0833,10335078.8
9/13/2020,10209.4167,10335078.8
9/14/2020,11183.875,10331712.4
9/15/2020,11388.0833,10330029.2
9/16/2020,13007.0417,10322454.8
9/17/2020,12824.9167,10316563.6
9/18/2020,11796.5,10311514
9/19/2020,8564.29167,10314880.4
9/20/2020,9918.91667,10314880.4
9/21/2020,12242.7083,10309830.8
9/22/2020,11238.9167,10307306
9/23/2020,10754.375,10303939.6
9/24/2020,12390.9167,10298058
9/25/2020,11605.9583,10293858
9/26/2020,9255.45833,10295538
9/27/2020,9021.5,10298058
9/28/2020,12404.9167,10291338
9/29/2020,13039.25,10282938
9/30/2020,11506.6667,10278738
10/1/2020,12594.0833,10271178
10/2/2020,10999.4167,10269498
10/3/2020,7354.33333,10274538
10/4/2020,7923.04167,10279578
10/5/2020,11661.4167,10276218
10/6/2020,11243.875,10273698
10/7/2020,11673,10271178
10/8/2020,11336.7083,10268658
10/9/2020,9886.875,10269498
10/10/2020,7683,10272018
10/11/2020,6722.04167,10282938
10/12/2020,13628.1667,10274538
10/13/2020,13706.7917,10266978
10/14/2020,14504.375,10258584
10/15/2020,14180.75,10251042
10/16/2020,13941.25,10242662
10/17/2020,10917.7083,10242662
10/18/2020,10625.2917,10240986
10/19/2020,13810.625,10234282
10/20/2020,15247.5833,10225064
10/21/2020,13688.6667,10215852.4
10/22/2020,14421.125,10209161.2
10/23/2020,13505.5833,10203306.4
10/24/2020,10443.8333,10200797.2
10/25/2020,10565.3333,10205815.6
10/26/2020,11670.5,10194942.4
10/27/2020,14362.125,10184905.6
10/28/2020,13102.375,10175708.8
10/29/2020,13030,10172370.4
10/30/2020,12762,10167362.8
10/31/2020,10753.9167,10167362.8
11/1/2020,11984.5833,10164024.4
11/2/2020,14507.875,10159016.8
11/3/2020,14503.875,10151505.4
11/4/2020,12885.5,10143159.4
11/5/2020,14178.1667,10139821
11/6/2020,12181.625,10138986.4
11/7/2020,8902.125,10140655.6
11/8/2020,8697.875,10141490.2
11/9/2020,12343,10139821
11/10/2020,13491.5417,10134815
11/11/2020,13543.9583,10128151
11/12/2020,14315.8333,10121487
11/13/2020,13075,10116489
11/14/2020,11532.2917,10115656
11/15/2020,10145.9583,10120654
11/16/2020,12176.0833,10118155
11/17/2020,11650.7083,10115656
11/18/2020,13597.4167,10108992
11/19/2020,13156.7083,10107326
11/20/2020,11467.1667,10105660
11/21/2020,9364.33333,10109825
11/22/2020,9558.45833,10112324
11/23/2020,12514.375,10109825
11/24/2020,13543.375,10104827
11/25/2020,12379.8333,10100662
11/26/2020,11281.1667,10097330
11/27/2020,11115.7917,10098996
11/28/2020,10660.125,10098996
11/29/2020,10814.2917,10097330
11/30/2020,10612.2917,10099829
12/1/2020,6940.25,10109825
12/2/2020,7736.45833,10108159
12/3/2020,8126.16667,10115656
12/4/2020,7357.79167,10125652
12/5/2020,5453.58333,10138986.4
12/6/2020,6318.25,10151505.4
12/7/2020,8035.875,10160686
12/8/2020,8321.70833,10165693.6
12/9/2020,8537.54167,10172370.4
12/10/2020,8045.04167,10178214.4
12/11/2020,7936.16667,10187414.8
12/12/2020,6856.08333,10199124.4
12/13/2020,8227.04167,10202470
12/14/2020,7225.16667,10216688.8
12/15/2020,7303.375,10223388
12/16/2020,7485.875,10228416
12/17/2020,8058.16667,10236796
12/18/2020,7501.5,10245176
12/19/2020,6846.04167,10257746
12/20/2020,7275.625,10268658
12/21/2020,8057.45833,10277058
12/22/2020,9053.375,10281258
12/23/2020,9207.125,10286298
12/24/2020,10756.8333,10290498
12/25/2020,8540.20833,10296378
12/26/2020,8186.16667,10304781.2
12/27/2020,9714.20833,10308147.6
12/28/2020,10008.25,10308989.2
12/29/2020,9057.45833,10313197.2
12/30/2020,9273.625,10314880.4
12/31/2020,9140,10321613.2
1/1/2021,9804,10327504.4
1/2/2021,9194.54167,10334237.2
1/3/2021,10698.375,10335920.4
1/4/2021,8291.58333,10341811.6
1/5/2021,9119.29167,10346021.4
1/6/2021,9382.54167,10351925.2
1/7/2021,8604.08333,10358672.4
1/8/2021,8491.66667,10369636.6
1/9/2021,7563.58333,10379757.4
1/10/2021,8373.66667,10389883.6
1/11/2021,9281.625,10396645.2
1/12/2021,9362.375,10397490.4
1/13/2021,9474.375,10403406.8
1/14/2021,9004.41667,10411858.8
1/15/2021,7999,10422001.2
1/16/2021,9028.125,10432995.2
1/17/2021,10277.9583,10436382.4
1/18/2021,10160.9167,10445697.2
1/19/2021,10997,10444850.4
1/20/2021,10738.125,10444003.6
1/21/2021,9543.70833,10452471.6
1/22/2021,10808.2917,10457552.4
1/23/2021,9470.29167,10466020.4
1/24/2021,10743.8333,10470254.4
1/25/2021,11979.5417,10475343.2
1/26/2021,11277.7083,10473645.6
1/27/2021,10916.125,10476192
1/28/2021,9233.75,10486377.6
1/29/2021,9809.08333,10493168
1/30/2021,9072.41667,10501656
1/31/2021,10089.8333,10510144
2/1/2021,6099.375,10523742.4
2/2/2021,5330.66667,10536498.4
2/3/2021,5940.08333,10546703.2
2/4/2021,6295.78261,10559464.6
2/5/2021,6003.58333,10574804.2
2/6/2021,4850.625,10588439.4
2/7/2021,6566.875,10600372
2/8/2021,10038.5,10606350
2/9/2021,12345.4583,10605496
2/10/2021,11383.0417,10606350
2/11/2021,10212.3333,10608912
2/12/2021,8176.58333,10617452
2/13/2021,9168.70833,10625992
2/14/2021,11637.6667,10629408
2/15/2021,18458.125,10614036
2/16/2021,17627.125,10605496
2/17/2021,16952.4583,10595257
2/18/2021,11740.5833,10596961.4
2/19/2021,10050.0417,10600372
2/20/2021,10970.6667,10602080
2/21/2021,10727.0417,10608912
2/22/2021,11299.375,10608912
2/23/2021,12270.5,10609766
2/24/2021,10892.625,10612328
2/25/2021,11348.2917,10614036
2/26/2021,11241,10614890
2/27/2021,11611.9167,10616598
2/28/2021,10309.75,10621722
3/1/2021,14379.3333,10616598
3/2/2021,13248.0833,10613182
3/3/2021,13527.2083,10611474
3/4/2021,14251.3333,10605496
3/5/2021,13935.5833,10600372
3/6/2021,11488.9583,10602080
3/7/2021,12247.1667,10605496
3/8/2021,16002.3333,10589291.6
3/9/2021,16111.75,10581621.8
3/10/2021,17758.25,10569691
3/11/2021,19198.6667,10557760.2
3/12/2021,18451.625,10545002.4
3/13/2021,15100.2917,10536498.4
3/14/2021,15056.4583,10529695.2
3/15/2021,17156.7083,10518640
3/16/2021,17718.9167,10508446.4
3/17/2021,16786.7083,10497412
3/18/2021,15695.3333,10481284.8
3/19/2021,16795.25,10454165.2
3/20/2021,13103.8333,10439769.6
3/21/2021,11772.7917,10427072.4
3/22/2021,16571,10401716.4
3/23/2021,16745.4167,10378070.6
3/24/2021,16521.5833,10373010.2
3/25/2021,18144.9583,10376383.8
3/26/2021,15896.375,10384817.8
3/27/2021,13743.2083,10394109.6
3/28/2021,13314.5833,10400026
3/29/2021,14320.375,10399180.8
3/30/2021,15131.5833,10388193.2
3/31/2021,16407.0833,10378070.6
4/1/2021,16745.8333,10373010.2
4/2/2021,16358.7083,10364576.2
4/3/2021,15174.875,10355298.8
4/4/2021,15703.2083,10346021.4
4/5/2021,16688,10330870.8
4/6/2021,16932.4583,10321613.2
4/7/2021,17127.9167,10308147.6
4/8/2021,18086.625,10294698
4/9/2021,17634.75,10280418
4/10/2021,16045.0417,10268658
4/11/2021,12451.5,10264458
4/12/2021,17113.2917,10249366
4/13/2021,16026.9167,10239310
4/14/2021,19569.25,10217525.2
4/15/2021,18811.5,10204979.2
4/16/2021,16901.1667,10195778.8
4/17/2021,15233.4167,10184069.2
4/18/2021,13705.2917,10175708.8
4/19/2021,16085,10164859
4/20/2021,20843.2917,10141490.2
4/21/2021,21204.25,10122320
4/22/2021,19523.3333,10102328
4/23/2021,19307.5417,10084026
4/24/2021,20475.2917,10061589
4/25/2021,18565.375,10046642.2
4/26/2021,18865.4167,10029224.8
4/27/2021,17734.125,10013466.2
4/28/2021,19328.7083,9995253.6
4/29/2021,22007.375,9974563.6
4/30/2021,22550.3333,9953078
5/1/2021,18322.9583,9934080
5/2/2021,16294.0833,9921704.4
5/3/2021,19752.3333,9906044.6
5/4/2021,21583.8333,9883797.6
5/5/2021,19568.7083,9863232.6
5/6/2021,20789.2917,9844316.4
5/7/2021,20606.7917,9821334
5/8/2021,18082.4167,9809842.8
5/9/2021,14252.25,9804098.8
5/10/2021,14101.25,9790172.4
5/11/2021,12660.5833,9776246
5/12/2021,15488.5833,9759871
5/13/2021,16280.0417,9747610
5/14/2021,18433.3333,9731262
5/15/2021,15488.9583,9719824.8
5/16/2021,13446.5833,9715745.8
5/17/2021,14593.5833,9708403.6
5/18/2021,16465,9692903.4
5/19/2021,19248,9670902
5/20/2021,17114.4583,9653808
5/21/2021,17475.8333,9639973.6
5/22/2021,15432.125,9629415
5/23/2021,12986.2917,9623729.6
5/24/2021,20636.125,9602612.4
5/25/2021,19675.5833,9579907.2
5/26/2021,18541.2083,9558830.4
5/27/2021,21540.0833,9536992.8
5/28/2021,18861.875,9520008
5/29/2021,17398.8333,9505478.4
5/30/2021,16008.375,9493370.4
5/31/2021,16956.125,9479648
6/1/2021,19891.375,9454674.4
6/2/2021,20788.375,9428918.6
6/3/2021,20782.2083,9401589.4
6/4/2021,13676,9386342.8
6/5/2021,12716.5833,9374309.8
6/6/2021,10013.75,9368694.4
6/7/2021,14583.4583,9352664.8
6/8/2021,13101.6957,9340658.8
6/9/2021,10684.875,9324650.8
6/10/2021,13232.3333,9314256.4
6/11/2021,17186.0417,9303874.6
6/12/2021,14561.375,9297485.8
6/13/2021,15418.3333,9287902.6
6/14/2021,16791.7917,9278321
6/15/2021,18199.2917,9263975
6/16/2021,17231.3333,9247238
6/17/2021,18171.75,9235292
6/18/2021,17200.6667,9221773.6
6/19/2021,13848,9217797.6
6/20/2021,11992.5833,9217797.6
6/21/2021,17278.7083,9203484
6/22/2021,17679.5417,9187604
6/23/2021,14434.25,9172525.6
6/24/2021,14643.4583,9168557.6
6/25/2021,15479.4583,9157452.6
6/26/2021,14155.9583,9155077.2
6/27/2021,12826.9583,9151910
6/28/2021,19092.25,9133698.6
6/29/2021,18989.4167,9123405.2
6/30/2021,18670.8333,9102068
7/1/2021,17357.9583,9093378
7/2/2021,15775.8333,9083898
7/3/2021,12067.7083,9082318
7/4/2021,12227.5833,9083898
7/5/2021,11585.25,9084688
7/6/2021,14348.6667,9078373.4
7/7/2021,16733,9066550.4
7/8/2021,16653.6667,9053939.2
7/9/2021,16747.9167,9047633.6
7/10/2021,12627.2917,9047633.6
7/11/2021,11298.8333,9047633.6
7/12/2021,17160.3333,9036609.6
7/13/2021,16730.7917,9030318.4
7/14/2021,14943,9029532
7/15/2021,14328.4167,9015376.8
7/16/2021,11425.0417,9021668
7/17/2021,9609,9027172.8
7/18/2021,9251.91667,9032677.6
7/19/2021,14238.625,9033464
7/20/2021,16330.9167,9024813.6
7/21/2021,14859.75,9015376.8
7/22/2021,15641.7917,9009872
7/23/2021,13629.0833,9009085.6
7/24/2021,11179.9583,9010658.4
7/25/2021,9352.83333,9027172.8
7/26/2021,12058.1667,9024813.6
7/27/2021,15739.0833,9018522.4
7/28/2021,17426.0833,9013017.6
7/29/2021,17495.5,9002794.4
7/30/2021,14875.0833,9007512.8
7/31/2021,10722.7083,9013804
8/1/2021,8802.29167,9027959.2
8/2/2021,15083.6667,9029532
8/3/2021,13709.7917,9032677.6
8/4/2021,16894.2083,9026386.4
8/5/2021,17314.0417,9017736
8/6/2021,14779.0833,9014590.4
8/7/2021,10810.8333,9020095.2
8/8/2021,9428.41667,9026386.4
8/9/2021,9905.375,9031104.8
8/10/2021,11286.6667,9029532
8/11/2021,13164.875,9024027.2
8/12/2021,14203.3333,9025600
8/13/2021,14744.4583,9015376.8
8/14/2021,12348.5417,9014590.4
8/15/2021,10691.875,9016163.2
8/16/2021,14133.8333,9015376.8
8/17/2021,14048.1667,9009872
8/18/2021,12893.0417,9004367.2
8/19/2021,11746.0417,9005940
8/20/2021,11746.5,9011444.8
8/21/2021,9674.91667,9020095.2
8/22/2021,9750.08333,9029532
8/23/2021,8053.04167,9040698.88
8/24/2021,5713.125,9045269
8/25/2021,12005.2083,9045269
8/26/2021,14968.7917,9041328
8/27/2021,18114.75,9034250.4
8/28/2021,13587.0578,9034250.4
8/29/2021,10037.4167,9042116.2
8/30/2021,13438.5,9041328
8/31/2021,13281.1667,9038182.4
9/1/2021,9699.70833,9035036.8
9/2/2021,11475.8333,9037396
9/3/2021,11890.2917,9036609.6
9/4/2021,9566.45833,9038182.4
9/5/2021,12798.375,9035823.2
9/6/2021,11330.6667,9030318.4
9/7/2021,13125.375,9025600
9/8/2021,11276.7083,9019308.8
9/9/2021,13652.375,9013017.6
9/10/2021,11179.2917,9009872
9/11/2021,9023.04167,9014590.4
9/12/2021,8047.5,9019308.8
9/13/2021,13594.2917,9009872
9/14/2021,10819.4167,9009085.6
9/15/2021,8963.625,9007512.8
9/16/2021,9908.83333,9006726.4
9/17/2021,10866.7917,9006726.4
9/18/2021,8365.625,9010658.4
9/19/2021,9087.08333,9012231.2
9/20/2021,9032.16667,9013017.6
9/21/2021,10639.375,9010658.4
9/22/2021,13120.375,9001223.4
9/23/2021,11959.5,9000438.8
9/24/2021,9137.54167,9002008
9/25/2021,9301.91667,9003580.8
9/26/2021,9681.04167,9004367.2
9/27/2021,8523.45833,9006726.4
9/28/2021,8218.45833,9013804
9/29/2021,8844.04167,9014590.4
9/30/2021,7616.41667,9016163.2
10/1/2021,10155.875,9016163.2
10/2/2021,10463.4167,9016163.2
10/3/2021,9613.5,9018522.4
10/4/2021,12110.5833,9009872
10/5/2021,11091.174,9005940
10/6/2021,11648.2598,8997300.4
10/7/2021,10631.8333,8990239
10/8/2021,9936.58333,8987885.2
10/9/2021,8818.45833,8991023.6
10/10/2021,7823.16667,8991808.2
10/11/2021,6169.54167,8994946.6
10/12/2021,5546.75,9003580.8
10/13/2021,4259.70833,9010658.4
10/14/2021,5151.54167,9018522.4
10/15/2021,4353.45833,9025600
10/16/2021,3845.33333,9031891.2
10/17/2021,3842.375,9041328
10/18/2021,9603.91667,9035036.8
10/19/2021,10299.5833,9028745.6
10/20/2021,11374,9021668
10/21/2021,13288.75,9012231.2
10/22/2021,12054.625,9001223.4
10/23/2021,11021.0417,8994162
10/24/2021,10211.5,8991808.2
10/25/2021,11061.4167,8980823.8
10/26/2021,10678.7083,8979254.6
10/27/2021,11615.5,8970624
10/28/2021,12402.0417,8961212.4
10/29/2021,13077.625,8951818.8
10/30/2021,10518.9583,8947122
10/31/2021,10036,8944773.6
11/1/2021,12370.25,8934597.2
11/2/2021,13523.2917,8924420.8
11/3/2021,13891.3583,8912706.8
11/4/2021,13088.1667,8902556.4
11/5/2021,12260.3333,8895529.2
11/6/2021,10180.6667,8892406
11/7/2021,9824.29167,8887721.2
11/8/2021,10576.9583,8883818.8
11/9/2021,10781.6667,8879922.8
11/10/2021,9327.58333,8878364.4
11/11/2021,9916.79167,8873689.2
11/12/2021,9315,8873689.2
11/13/2021,7714.875,8878364.4
11/14/2021,9268.625,8877585.2
11/15/2021,9835.79167,8876806
11/16/2021,8923.33333,8874468.4
11/17/2021,10354,8869793.2
11/18/2021,11446.0417,8865118
11/19/2021,12192.1667,8855767.6
11/20/2021,10520.9167,8853430
11/21/2021,9871.08333,8851092.4
11/22/2021,11147.5833,8844860.6
11/23/2021,11164.7917,8838641.4
11/24/2021,11630.0417,8830867.4
11/25/2021,10246.125,8828535.2
11/26/2021,8875.33333,8825425.6
11/27/2021,9382.04167,8823870.8
11/28/2021,10223,8819983.8
11/29/2021,13004,8813764.6
11/30/2021,12980.7917,8804441.8
12/1/2021,9223.70833,8802115.6
12/2/2021,9516.125,8799789.4
12/3/2021,8537.625,8799789.4
12/4/2021,6672.66667,8806768
12/5/2021,8177.08333,8812987.2
12/6/2021,8273.375,8814542
12/7/2021,7844.33333,8817651.6
12/8/2021,8629.75,8816096.8
12/9/2021,8319.875,8822316
12/10/2021,8026.83333,8826203
12/11/2021,7101.66667,8831644.8
12/12/2021,7057.83333,8837864
12/13/2021,9204.125,8840973.6
12/14/2021,8611.125,8850313.2
12/15/2021,10166.4583,8842528.4
12/16/2021,9922.91667,8841751
12/17/2021,7607.83333,8846417.2
12/18/2021,5821.5,8857326
12/19/2021,8163.45833,8860442.8
12/20/2021,8668.54167,8864338.8
12/21/2021,9949.70833,8867455.6
12/22/2021,8822.41667,8865118
12/23/2021,7824.20833,8869014
12/24/2021,6954.45833,8878364.4
12/25/2021,7260.54167,8882260.4
12/26/2021,7709.16667,8892406
12/27/2021,8076.25,8893967.6
12/28/2021,9337.70833,8896310
12/29/2021,8737.75,8897871.6
12/30/2021,7278.125,8899433.2
12/31/2021,5883.125,8915049.2
1/1/2022,7021.91667,8918172.4
1/2/2022,9935.58333,8915830
1/3/2022,9623.08333,8918953.2
1/4/2022,11781.3333,8917391.6
1/5/2022,11212.6667,8915830
1/6/2022,10091.3333,8918953.2
1/7/2022,9663.33333,8920514.8
1/8/2022,7948.29167,8929117.6
1/9/2022,7673.29167,8938511.2
1/10/2022,10112,8942425.2
1/11/2022,9122.91667,8946339.2
1/12/2022,8210.33333,8951036
1/13/2022,8914.625,8954950
1/14/2022,8051.08333,8965131.8
1/15/2022,8941.91667,8967485.6
1/16/2022,9160.79167,8974547
1/17/2022,10683.4167,8975331.6
1/18/2022,11052.875,8976900.8
1/19/2022,12133.25,8972977.8
1/20/2022,12985.7083,8969054.8
1/21/2022,11514.6667,8971408.6
1/22/2022,11028.6667,8970624
1/23/2022,8804.79167,8976900.8
1/24/2022,10064.6667,8979254.6
1/25/2022,10106.625,8983177.6
1/26/2022,11979.0417,8982393
1/27/2022,12405,8981608.4
1/28/2022,13856.5417,8974547
1/29/2022,12284.0833,8972977.8
1/30/2022,11366.9583,8973762.4
1/31/2022,14696.4167,8969839.4
2/1/2022,10511.7083,8968270.2
2/2/2022,10798.6667,8965916.4
2/3/2022,12485.0417,8964347.2
2/4/2022,11569.0833,8960429.6
2/5/2022,10009.75,8961995.2
2/6/2022,9927,8962778
2/7/2022,9244.33333,8965916.4
2/8/2022,8584.95833,8969054.8
2/9/2022,9240.375,8969839.4
2/10/2022,11284.3333,8967485.6
2/11/2022,10137.1667,8967485.6
2/12/2022,7818.625,8972193.2
2/13/2022,7936.625,8976900.8
2/14/2022,9998.625,8975331.6
2/15/2022,9347.70833,8977685.4
2/16/2022,11105.7917,8976900.8
2/17/2022,11738.625,8974547
2/18/2022,11927.4167,8970624
2/19/2022,10684.3333,8969054.8
2/20/2022,10516.4583,8966701
2/21/2022,10765.9583,8965916.4
2/22/2022,11222.25,8961995.2
2/23/2022,14755,8955732.8
2/24/2022,12213.875,8948687.6
2/25/2022,13611,8940859.6
2/26/2022,10783.0833,8941642.4
2/27/2022,9080.04167,8947904.8
2/28/2022,10374.75,8945556.4
3/1/2022,12962.6667,8937728.4
3/2/2022,15222.375,8928334.8
3/3/2022,16136.75,8917391.6
3/4/2022,14836.625,8905679.6
3/5/2022,14885.0833,8892406
3/6/2022,14211.9583,8886940.4
3/7/2022,16615.75,8872910
3/8/2022,15061,8862001.2
3/9/2022,17651.3333,8845638
3/10/2022,19612.0417,8828535.2
3/11/2022,16063.875,8812987.2
3/12/2022,14682.875,8802115.6
3/13/2022,14550.75,8795137
3/14/2022,17035.25,8780404.4
3/15/2022,16680.375,8763355.2
3/16/2022,15019.0833,8752522
3/17/2022,18743.8333,8733177
3/18/2022,16600.25,8719274.6
3/19/2022,16043.125,8706925.8
3/20/2022,13815.625,8702295
3/21/2022,16900.1667,8686098
3/22/2022,16737.375,8671468
3/23/2022,17976.0833,8654528
3/24/2022,21231.5,8633776.4
3/25/2022,19495.6667,8614566.4
3/26/2022,16676.3333,8603068.4
3/27/2022,16647.5417,8589273.2
3/28/2022,17737.5833,8576244.4
3/29/2022,15673.5,8564009
3/30/2022,16372.8333,8550246.2
3/31/2022,17194.6667,8536485
4/1/2022,18279.5417,8521225
4/2/2022,15002,8512069
4/3/2022,15818.125,8502150
4/4/2022,17322.6667,8486922
4/5/2022,16397.4167,8471702
4/6/2022,16952.5417,8450419.2
4/7/2022,20166.625,8430680
4/8/2022,19645.9167,8410212.2
4/9/2022,15826.8333,8396579
4/10/2022,14091.375,8386732.8
4/11/2022,18053.7083,8362550
4/12/2022,16887.1667,8348949.2
4/13/2022,16755.4167,8329346.8
4/14/2022,18992.5833,8307492
4/15/2022,16437.3333,8293956
4/16/2022,14594.125,8281172
4/17/2022,14142.9583,8270647.6
4/18/2022,16708.1667,8254893.4
4/19/2022,19622.6667,8231644.4
4/20/2022,17515.7083,8212934.4
4/21/2022,19405.875,8191993.2
4/22/2022,17486.5833,8173333.2
4/23/2022,13723.4583,8164376.4
4/24/2022,16512.0417,8150215.6
4/25/2022,16966,8133830
4/26/2022,19689.3333,8110027
4/27/2022,10836.5833,8101854
4/28/2022,19755.8333,8081803
4/29/2022,24026.4583,8052163
4/30/2022,20260.0417,8025536.6
5/1/2022,15611,8015185
5/2/2022,20780.2083,7990097.6
5/3/2022,17361.5,7973136.8
5/4/2022,16952.0417,7956953.6
5/5/2022,18666.2083,7940034.8
5/6/2022,18819.0833,7922414
5/7/2022,15367.5,7909202
5/8/2022,13763.3333,7896736
5/9/2022,17618.5833,7885024
5/10/2022,21052.4583,7856495.8
5/11/2022,19580.8333,7836050.2
5/12/2022,18692.9167,7822917.8
5/13/2022,20658.75,7798145.4
5/14/2022,20353.2083,7777782.6
5/15/2022,18061.7917,7758891
5/16/2022,21631.75,7737862.8
5/17/2022,20888.5833,7714681.2
5/18/2022,15203.2083,7702393.6
5/19/2022,17602.5417,7683600.8
5/20/2022,15701.3333,7674223.6
5/21/2022,13124.0417,7666290.4
5/22/2022,14208.875,7657636
5/23/2022,15358.4583,7648260.4
5/24/2022,18336.5417,7628108.4
5/25/2022,19251.4583,7607966
5/26/2022,19882.25,7586426
5/27/2022,18145.5,7568494
5/28/2022,15001.0417,7554890
5/29/2022,13214.7917,7551310
5/30/2022,15534.375,7539138
5/31/2022,19599.875,7516985.4
6/1/2022,16892.6667,7499844
6/2/2022,18016.4167,7481168.64
6/3/2022,17002.375,7466345.8
6/4/2022,13148.625,7460657
6/5/2022,12917.2917,7452834.9
6/6/2022,13783.4167,7447146.1
6/7/2022,15247.5417,7434346.3
6/8/2022,16806.8333,7419443.44
6/9/2022,16671.7917,7407383.3
6/10/2022,17192.0417,7391080.08
6/11/2022,15972.5833,7378340.76
6/12/2022,14464.625,7366309.18
6/13/2022,16595.2083,7353588.34
6/14/2022,14768.5417,7341585.32
6/15/2022,16492.7917,7327464.12
6/16/2022,18915.8333,7309147.36
6/17/2022,16441.9167,7295060.16
6/18/2022,11171.375,7286617.92
6/19/2022,12048.5833,7282401.84
6/20/2022,15086.625,7273267
6/21/2022,16348.2083,7259916.08
6/22/2022,16278,7243082.36
6/23/2022,15749.625,7233268.64
6/24/2022,15807.625,7222052.96
6/25/2022,13138.5833,7215056.44
6/26/2022,9829.79167,7214357.12
6/27/2022,13041.2917,7210161.2
6/28/2022,13146.6667,7201070.04
6/29/2022,12933.3333,7194776.16
6/30/2022,12169.1667,7187083.64
7/1/2022,14266.375,7179406.42
7/2/2022,12479.625,7173825.46
7/3/2022,11881.6667,7168942.12
7/4/2022,11219.7083,7171034.98
7/5/2022,12903.1667,7160570.68
7/6/2022,12120.5833,7154989.72
7/7/2022,16445.9167,7140365.2
7/8/2022,17366.0417,7127838.64
7/9/2022,14852.1667,7119487.6
7/10/2022,13514.7083,7115313.76
7/11/2022,14901.1667,7109759.84
7/12/2022,13675.5,7099346.24
7/13/2022,14486.625,7085461.44
7/14/2022,15203.0833,7078525.76
7/15/2022,15589.2917,7073677.84
7/16/2022,13564.125,7070907.6
7/17/2022,13782.0417,7067444.8
7/18/2022,15815.2083,7058441.52
7/19/2022,13941.2083,7049438.24
7/20/2022,14042.0417,7040450.08
7/21/2022,14938.4167,7030086.88
7/22/2022,13682.5417,7027323.36
7/23/2022,10566.75,7027323.36
7/24/2022,11972.375,7025250.72
7/25/2022,11724.9167,7028014.24
7/26/2022,12493.2083,7023178.08
7/27/2022,11633.625,7021105.44
7/28/2022,11356.4167,7017651.04
7/29/2022,12234.125,7025941.6
7/30/2022,10772.0417,7034232.16
7/31/2022,11172.375,7041140.96
8/1/2022,14136.8333,7040450.08
8/2/2022,16951.9167,7032850.4
8/3/2022,12678.1667,7030777.76
8/4/2022,7728.25,7041831.84
8/5/2022,7493.91667,7056363.84
8/6/2022,7881.625,7069522.48
8/7/2022,8822.83333,7078525.76
